linkid,Average_Daily_SeniorPopulation_Travelling,distance_to_city_center,new_loc,avg_elevation,range_elevation
545936680,9642.067724,6156.0,"[(41.13055, -8.54183), (41.131, -8.54153), (41.13159, -8.54115), (41.13177, -8.54107), (41.13186, -8.54105), (41.13206, -8.54102), (41.13226, -8.54103), (41.132450000000006, -8.541069999999998), (41.13257, -8.541119999999998), (41.13265, -8.541169999999997)]",100.07142857142857,5.0
545936681,6300.121824,6111.0,"[(41.13265, -8.54117), (41.132819999999995, -8.54131), (41.132999999999996, -8.54145), (41.13309999999999, -8.541509999999999), (41.13316999999999, -8.541519999999998)]",99.33333333333331,1.0
545936727,166.162556,3852.0,"[(41.14178, -8.56612), (41.14201, -8.56622)]",79.0,2.0
545936792,664.650224,3527.0,"[(41.14298, -8.5684), (41.143370000000004, -8.56858), (41.143460000000005, -8.568670000000001), (41.14361, -8.568890000000001), (41.14372, -8.56914), (41.14377, -8.569400000000002), (41.143750000000004, -8.569690000000001)]",60.714285714285715,11.0
545936793,1993.950673,3462.0,"[(41.14323, -8.57062), (41.14365, -8.56995), (41.143750000000004, -8.56969)]",59.33333333333334,10.0
545936799,553.875187,4746.0,"[(41.14923, -8.55445), (41.149280000000005, -8.5542), (41.14927, -8.55409), (41.14925, -8.554030000000001)]",70.0,0.0
545936913,1214.481315,8795.0,"[(41.12347, -8.5121), (41.123639999999995, -8.511940000000001), (41.123799999999996, -8.511730000000002), (41.12399, -8.51157), (41.12409, -8.511510000000001), (41.12422, -8.511460000000001)]",126.33333333333331,3.0
545936928,910.8609869999999,11354.0,"[(41.10859, -8.48713), (41.108729999999994, -8.4869), (41.10894, -8.48677), (41.10914, -8.48674), (41.10928, -8.486609999999999), (41.10942, -8.486239999999999), (41.10945, -8.485949999999999), (41.10943, -8.4858)]",53.769230769230774,7.0
545939948,759.0508219999999,7397.0,"[(41.15132, -8.52278), (41.15136, -8.522879999999999), (41.15141, -8.522899999999998)]",125.2,1.0
545939949,455.43049299999996,7397.0,"[(41.15141, -8.5229), (41.15143, -8.52289)]",125.0,0.0
545940978,664.650224,4552.0,"[(41.10806, -8.6025), (41.10824, -8.60249), (41.10839, -8.60254), (41.10849, -8.602609999999999), (41.10868000000001, -8.60278), (41.108900000000006, -8.602979999999999), (41.10905, -8.603119999999999)]",151.0,3.0
545941003,233.203075,4885.0,"[(41.10529, -8.60644), (41.10535, -8.60627), (41.10548, -8.60605), (41.1057, -8.60568), (41.10581, -8.60552)]",131.0,2.0
545941044,45.176068,3650.0,"[(41.1154, -8.61188), (41.11563, -8.61174), (41.116130000000005, -8.61144), (41.11674000000001, -8.61112)]",144.75,8.0
545941169,82.555093,3125.0,"[(41.12142, -8.61451), (41.12157, -8.61412)]",127.0,2.0
545941180,455.43049299999996,2638.0,"[(41.12614, -8.60594), (41.12618, -8.60579)]",109.0,0.0
545941196,330.220372,2293.0,"[(41.12892, -8.61077), (41.12896, -8.61123)]",100.0,2.0
545941199,165.110186,2286.0,"[(41.12918, -8.61439), (41.12919, -8.61452)]",83.5,1.0
545941203,165.110186,2287.0,"[(41.12919, -8.61452), (41.12921, -8.614780000000001), (41.12923, -8.615050000000002), (41.12925, -8.615160000000001)]",79.75,5.0
545941206,1182.9312409999998,1183.0,"[(41.13903, -8.60927), (41.13904, -8.60915)]",16.0,0.0
545941209,233.203075,1537.0,"[(41.13551, -8.61153), (41.13565, -8.61154), (41.13577, -8.61153)]",34.0,2.0
545941213,233.203075,1425.0,"[(41.13664, -8.61143), (41.13678, -8.61136)]",27.33333333333333,1.0
545941214,1328.7988719999998,1243.0,"[(41.13678, -8.61136), (41.13686, -8.61131), (41.13705, -8.61117), (41.13722, -8.61107), (41.13741, -8.61092), (41.137660000000004, -8.61068), (41.13797, -8.610380000000001), (41.13821, -8.610170000000002), (41.13844, -8.609990000000002)]",26.11111111111111,7.0
545941218,1455.001495,1244.0,"[(41.13814, -8.61136), (41.1382, -8.61112), (41.13831, -8.61083), (41.13841, -8.61064)]",7.8,2.0
545941222,1455.001495,1444.0,"[(41.13695, -8.61667), (41.13698, -8.616449999999999), (41.13703, -8.616179999999998), (41.13712, -8.615809999999998)]",6.0,0.0
545941224,1182.9312409999998,1511.0,"[(41.13685, -8.61809), (41.13689, -8.6174)]",5.5,1.0
545941238,165.110186,2353.0,"[(41.12932, -8.61998), (41.12944, -8.6196)]",74.5,3.0
545941252,536.377803,3076.0,"[(41.12437, -8.62891), (41.124449999999996, -8.62876), (41.12457, -8.62849), (41.12471, -8.62814), (41.1248, -8.62796), (41.12498, -8.62775)]",90.625,7.0
545941254,1366.2914799999999,3288.0,"[(41.124, -8.63064), (41.12404, -8.630840000000001)]",97.33333333333331,1.0
545941268,1821.721973,3694.0,"[(41.11771, -8.62717), (41.117940000000004, -8.62717), (41.118500000000004, -8.62745), (41.118770000000005, -8.62749)]",96.0,2.0
545941271,1821.721973,3720.0,"[(41.11942, -8.63097), (41.1196, -8.631219999999999), (41.119769999999995, -8.631409999999999), (41.11996, -8.631609999999998)]",99.0,0.0
545941272,910.8609869999999,3714.0,"[(41.11996, -8.63161), (41.12005, -8.63169)]",99.0,0.0
545941273,1821.721973,3687.0,"[(41.12005, -8.63169), (41.12028, -8.631960000000001), (41.12053, -8.632200000000001)]",99.33333333333331,1.0
545941274,987.9124069999999,3684.0,"[(41.12053, -8.6322), (41.12073, -8.632589999999999), (41.12101, -8.63328)]",98.33333333333331,4.0
545941275,204.05269099999998,3716.0,"[(41.11972, -8.63494), (41.119820000000004, -8.63484), (41.120140000000006, -8.6346), (41.12030000000001, -8.63443), (41.12042000000001, -8.63424), (41.12076000000001, -8.63343)]",93.16666666666669,7.0
545941281,945.754335,3413.0,"[(41.12255, -8.63261), (41.12294, -8.63253), (41.12319, -8.63247), (41.12345, -8.63234)]",100.5,1.0
545941282,987.9124069999999,3533.0,"[(41.12101, -8.63328), (41.1216, -8.633109999999999), (41.12189, -8.632989999999998), (41.12215, -8.632869999999997), (41.12236, -8.632709999999998)]",98.0,4.0
545941283,910.8609869999999,3510.0,"[(41.12236, -8.63271), (41.122550000000004, -8.63261)]",100.0,0.0
545941284,741.701644,3325.0,"[(41.12345, -8.63234), (41.12365, -8.63214), (41.12385, -8.631829999999999), (41.12401, -8.63153)]",100.25,4.0
545941285,455.43049299999996,3265.0,"[(41.12401, -8.63153), (41.12433, -8.63144), (41.12457, -8.63137)]",98.33333333333331,1.0
545941290,154.10284,2727.0,"[(41.12856, -8.63179), (41.12879, -8.63169), (41.12981, -8.631400000000001), (41.13039, -8.63122)]",95.25,1.0
545941291,77.05142,2705.0,"[(41.13039, -8.63122), (41.13061, -8.631160000000001)]",94.5,1.0
545941349,505.273329,1550.0,"[(41.13835, -8.6219), (41.13832, -8.62212), (41.13833, -8.62223), (41.13852000000001, -8.62266), (41.13857000000001, -8.622729999999999), (41.13864000000001, -8.622969999999999), (41.13870000000001, -8.623219999999998), (41.13871000000001, -8.623569999999997)]",35.5,15.0
545941351,505.273329,1544.0,"[(41.13748, -8.62023), (41.13751, -8.62037), (41.137679999999996, -8.620809999999999), (41.13778, -8.62126), (41.137969999999996, -8.62148), (41.138259999999995, -8.62162)]",18.5,12.0
545941355,221.550075,1400.0,"[(41.1411, -8.6233), (41.14126, -8.62349)]",16.0,0.0
545941356,221.550075,1400.0,"[(41.14126, -8.62349), (41.141490000000005, -8.623800000000001), (41.14162, -8.624030000000001), (41.141690000000004, -8.624190000000002), (41.14172000000001, -8.624360000000003)]",15.875,8.0
545941357,221.550075,1423.0,"[(41.14172, -8.62436), (41.14177, -8.62459), (41.14179, -8.624659999999999)]",20.75,1.0
545941368,204.05269099999998,4225.0,"[(41.11398, -8.63543), (41.115269999999995, -8.63448), (41.11552, -8.63441), (41.115919999999996, -8.63438)]",82.25,7.0
545941371,204.05269099999998,4704.0,"[(41.11102, -8.6359), (41.111810000000006, -8.63627)]",72.5,1.0
545941377,910.8609869999999,4838.0,"[(41.1094, -8.63524), (41.10949, -8.635069999999999), (41.10956, -8.63491), (41.1096, -8.63476), (41.10962, -8.63455), (41.10963, -8.634350000000001), (41.10965, -8.63395)]",83.28571428571429,8.0
545941395,45.176068,4169.0,"[(41.11195, -8.61569), (41.11208, -8.61557), (41.11222, -8.61546)]",119.0,0.0
545941403,144.47141299999998,5153.0,"[(41.10312, -8.61945), (41.10321, -8.61949), (41.1034, -8.61956), (41.10367, -8.619629999999999)]",83.0,2.0
545941405,144.47141299999998,5065.0,"[(41.10437, -8.61979), (41.104490000000006, -8.61982)]",77.5,1.0
545941406,288.942825,5078.0,"[(41.10367, -8.61963), (41.10437, -8.61979)]",80.5,5.0
545941417,332.325112,2969.0,"[(41.14037, -8.64418), (41.140429999999995, -8.64436), (41.140559999999994, -8.644680000000001), (41.14066999999999, -8.644960000000001), (41.14081999999999, -8.645240000000001), (41.14093999999999, -8.645480000000001), (41.141099999999994, -8.645790000000002), (41.1412, -8.645960000000002), (41.14132, -8.646140000000003), (41.14146, -8.646320000000003), (41.14159, -8.646470000000003)]",23.0,21.0
545941419,332.325112,3117.0,"[(41.14166, -8.64661), (41.14179, -8.64681), (41.14205, -8.64715), (41.142329999999994, -8.64755)]",6.6,9.0
545941894,664.650224,2823.0,"[(41.13113, -8.6377), (41.131969999999995, -8.636130000000001), (41.13219, -8.635980000000002), (41.1323, -8.635940000000002), (41.13244, -8.635790000000002)]",82.0,4.0
545941895,664.650224,3039.0,"[(41.12986, -8.63665), (41.13113, -8.637699999999999)]",85.0,2.0
545941896,664.650224,3074.0,"[(41.12932, -8.63781), (41.12986, -8.63665)]",86.5,1.0
545941897,664.650224,3185.0,"[(41.12875, -8.63879), (41.129189999999994, -8.63808), (41.12931999999999, -8.63781)]",86.66666666666669,1.0
545941898,664.650224,3349.0,"[(41.12766, -8.63986), (41.12836, -8.6393)]",89.5,3.0
545941899,664.650224,3288.0,"[(41.12836, -8.6393), (41.12853, -8.63913), (41.12862, -8.639009999999999), (41.12875, -8.638789999999998)]",89.25,4.0
545942338,408.105381,4123.0,"[(41.12702, -8.65063), (41.127120000000005, -8.65058), (41.127320000000005, -8.6505), (41.127500000000005, -8.65045)]",58.0,2.0
545942342,408.105381,5245.0,"[(41.12152, -8.66262), (41.121579999999994, -8.66229), (41.121669999999995, -8.661850000000001), (41.12170999999999, -8.66167), (41.12176999999999, -8.661460000000002)]",21.2,3.0
545942344,408.105381,4906.0,"[(41.12264, -8.65842), (41.12278, -8.657409999999999)]",31.0,6.0
545942345,408.105381,4730.0,"[(41.12278, -8.65741), (41.12291, -8.65638), (41.123059999999995, -8.65504)]",39.0,12.0
545942371,204.05269099999998,5220.0,"[(41.10749, -8.63953), (41.10752, -8.6394), (41.10756, -8.63914), (41.1076, -8.638879999999999)]",58.0,3.0
545942373,910.8609869999999,5086.0,"[(41.10772, -8.63824), (41.1078, -8.63782), (41.10785, -8.63761), (41.1079, -8.63746), (41.10799, -8.637210000000001), (41.10807, -8.637000000000002), (41.108169999999994, -8.636780000000002)]",66.125,6.0
545942420,204.05269099999998,5997.0,"[(41.09902, -8.63669), (41.099360000000004, -8.63716)]",46.0,2.0
545942442,452.704335,7473.0,"[(41.09159, -8.65608), (41.091629999999995, -8.65662)]",8.0,2.0
545942449,221.550075,7068.0,"[(41.09162, -8.64569), (41.09162, -8.64601), (41.09165, -8.64625), (41.09171, -8.6465), (41.09175, -8.64683), (41.09177, -8.64726), (41.091759999999994, -8.64766), (41.091649999999994, -8.648670000000001)]",32.875,8.0
545942450,221.550075,6984.0,"[(41.09159, -8.64307), (41.0916, -8.64332), (41.09166, -8.64363), (41.09171, -8.64389), (41.09174, -8.644110000000001), (41.091770000000004, -8.644400000000001), (41.09176, -8.644540000000001), (41.09173, -8.644760000000002), (41.09169, -8.645020000000002), (41.09166, -8.645260000000002), (41.091629999999995, -8.645480000000003), (41.09161999999999, -8.645690000000002)]",38.57142857142857,4.0
545942573,221.550075,6592.0,"[(41.09324, -8.63968), (41.09344, -8.639610000000001), (41.09362, -8.63949), (41.093700000000005, -8.63929), (41.09371000000001, -8.63906), (41.09374000000001, -8.63888), (41.09380000000001, -8.63866), (41.09395000000001, -8.63829)]",42.6,5.0
545942580,221.550075,6582.0,"[(41.09395, -8.63829), (41.094, -8.638119999999999)]",44.5,1.0
545942582,221.550075,6418.0,"[(41.09486, -8.63688), (41.094969999999996, -8.636479999999999), (41.095009999999995, -8.636289999999999), (41.095029999999994, -8.63613)]",52.5,4.0
545942584,221.550075,6343.0,"[(41.09503, -8.63613), (41.095060000000004, -8.635839999999998), (41.095090000000006, -8.635709999999998), (41.09541000000001, -8.634829999999997)]",56.4,6.0
545942585,221.550075,6323.0,"[(41.09541, -8.63483), (41.09549, -8.6344)]",61.5,3.0
545942588,221.550075,6224.0,"[(41.09572, -8.63156), (41.09575, -8.63148)]",64.5,1.0
545942612,221.550075,6238.0,"[(41.09417, -8.63156), (41.095479999999995, -8.63083)]",59.0,8.0
545942633,45.176068,5936.0,"[(41.09619, -8.6245), (41.09658, -8.62462), (41.09686, -8.62472), (41.09706, -8.6248), (41.09719, -8.62486)]",67.8,2.0
545942642,45.176068,5821.0,"[(41.09628, -8.6205), (41.09643, -8.62045), (41.09654, -8.62039), (41.09668, -8.6203), (41.09695, -8.620090000000001), (41.09726, -8.619840000000002), (41.09744, -8.619720000000001), (41.0976, -8.61963)]",86.25,6.0
545942684,455.43049299999996,5403.0,"[(41.10141, -8.60101), (41.10153, -8.60116)]",138.66666666666666,1.0
545942689,455.43049299999996,5671.0,"[(41.09774, -8.59948), (41.09834, -8.599689999999999), (41.0988, -8.59986), (41.099219999999995, -8.600019999999999)]",154.0,4.0
545942703,455.43049299999996,6117.0,"[(41.09485, -8.59844), (41.09499, -8.59852), (41.09512, -8.59858), (41.09532, -8.59865)]",149.25,1.0
545942723,233.203075,7879.0,"[(41.08144, -8.58333), (41.08176, -8.58356)]",206.5,1.0
545942736,455.43049299999996,6448.0,"[(41.09151, -8.59823), (41.09186, -8.59836), (41.092299999999994, -8.59864)]",140.0,2.0
545942743,6831.457399,6925.0,"[(41.08668, -8.60273), (41.08682, -8.602699999999999), (41.087, -8.602739999999999), (41.087180000000004, -8.602839999999999), (41.087320000000005, -8.60292), (41.087540000000004, -8.6031)]",117.57142857142857,3.0
545942744,5920.596412,6910.0,"[(41.08754, -8.6031), (41.087669999999996, -8.60318)]",115.0,2.0
545942745,8653.179372,7518.0,"[(41.08121, -8.601), (41.081399999999995, -8.600890000000001), (41.081489999999995, -8.600870000000002), (41.08181, -8.601060000000002), (41.08199, -8.601230000000003), (41.08228, -8.601630000000004)]",123.75,2.0
545942746,7286.887892,7157.0,"[(41.08463, -8.60423), (41.084979999999995, -8.60394), (41.08503999999999, -8.60387), (41.085229999999996, -8.603520000000001), (41.08542, -8.603380000000001)]",115.8,2.0
545942748,7286.887892,7503.0,"[(41.08228, -8.60163), (41.0824, -8.60181)]",121.5,1.0
545942749,8653.179372,7238.0,"[(41.0824, -8.60181), (41.08335, -8.603200000000001), (41.0835, -8.6033), (41.083600000000004, -8.603330000000001), (41.08377, -8.603410000000002), (41.08397, -8.603580000000003), (41.08414, -8.603780000000002), (41.084469999999996, -8.604090000000003), (41.084509999999995, -8.604120000000004), (41.08463, -8.604230000000003)]",118.5,4.0
545942752,455.43049299999996,7471.0,"[(41.08213, -8.5997), (41.08224, -8.599680000000001), (41.08258, -8.599590000000001), (41.08271, -8.59956), (41.08289, -8.59953)]",130.6,4.0
545942757,910.8609869999999,7075.0,"[(41.0864, -8.59766), (41.086569999999995, -8.59761), (41.08671, -8.59756)]",145.66666666666666,3.0
545942762,2732.58296,8076.0,"[(41.07702, -8.60128), (41.07718, -8.60132), (41.07725, -8.60136)]",109.5,3.0
545942768,4098.874439,8362.0,"[(41.0742, -8.60109), (41.074349999999995, -8.601109999999998), (41.07456, -8.601069999999998), (41.07469, -8.601019999999998)]",107.0,2.0
545942769,2277.152466,8304.0,"[(41.07469, -8.60102), (41.074909999999996, -8.600950000000001), (41.07501, -8.600930000000002), (41.07522, -8.600900000000001)]",104.5,3.0
545942775,3643.443946,9016.0,"[(41.0684, -8.5988), (41.068929999999995, -8.59894)]",111.5,5.0
545942778,3643.443946,9076.0,"[(41.06747, -8.59856), (41.06761, -8.598590000000002), (41.068400000000004, -8.5988)]",119.66666666666669,9.0
545942779,4554.304932999999,9249.0,"[(41.06583, -8.59831), (41.06646, -8.59841), (41.06686, -8.598469999999999)]",125.33333333333331,1.0
545942815,408.105381,8390.0,"[(41.07624, -8.63481), (41.07636, -8.6357)]",64.5,1.0
545942816,408.105381,8421.0,"[(41.0763, -8.63729), (41.0763, -8.63662)]",60.0,4.0
545942819,676.980568,8375.0,"[(41.0763, -8.63729), (41.07643, -8.63758), (41.07654, -8.637739999999999), (41.07667, -8.637889999999999), (41.07679, -8.637999999999998), (41.07698, -8.638119999999997), (41.07705, -8.638159999999997)]",54.88888888888889,5.0
545942836,45.176068,6876.0,"[(41.08788, -8.62315), (41.087959999999995, -8.62298), (41.08803999999999, -8.62279), (41.088179999999994, -8.62249), (41.08828, -8.622300000000001)]",51.6,1.0
545942850,45.176068,5824.0,"[(41.09652, -8.61867), (41.09673, -8.618689999999999), (41.09685, -8.618749999999999), (41.097010000000004, -8.618839999999999), (41.09716, -8.618889999999999), (41.097350000000006, -8.618929999999999), (41.09751000000001, -8.618949999999998)]",89.0,0.0
545942852,45.176068,6075.0,"[(41.09387, -8.61846), (41.09409, -8.618490000000001), (41.09434, -8.61855), (41.094570000000004, -8.61861), (41.094750000000005, -8.618640000000001), (41.09501, -8.61866), (41.09521, -8.61868)]",84.14285714285714,2.0
545942853,45.176068,6377.0,"[(41.0923, -8.61883), (41.092490000000005, -8.618760000000002)]",78.5,1.0
545942873,332.325112,7980.0,"[(41.08311, -8.64783), (41.083569999999995, -8.64844)]",31.0,0.0
545942874,1243.186099,8007.0,"[(41.08205, -8.64749), (41.0826, -8.64726), (41.082739999999994, -8.647279999999999), (41.08279999999999, -8.647319999999999), (41.08310999999999, -8.647829999999999)]",31.5,2.0
545942875,1243.186099,8105.0,"[(41.0814, -8.65008), (41.08155, -8.649400000000002), (41.08205, -8.647490000000001)]",26.66666666666667,7.0
545942879,1243.186099,8433.0,"[(41.08039, -8.65412), (41.08066, -8.65306)]",9.5,3.0
545942891,910.8609869999999,8094.0,"[(41.07999, -8.64293), (41.0801, -8.64296), (41.08021, -8.643080000000001), (41.080420000000004, -8.643350000000002), (41.080490000000005, -8.643410000000001), (41.081, -8.643500000000001)]",29.5,3.0
545942924,455.43049299999996,9752.0,"[(41.06738, -8.65408), (41.06764, -8.652650000000001)]",9.5,1.0
545942925,455.43049299999996,9765.0,"[(41.06693, -8.65246), (41.06745, -8.652429999999999)]",11.0,0.0
545943072,910.8609869999999,9455.0,"[(41.06811, -8.64908), (41.06869, -8.64883), (41.06903, -8.64868), (41.06935, -8.64856)]",17.0,0.0
545943268,408.105381,11289.0,"[(41.05087, -8.64422), (41.051030000000004, -8.6438)]",30.5,1.0
545943271,408.105381,11182.0,"[(41.05128, -8.64322), (41.05144, -8.64261), (41.05149, -8.64236), (41.05158, -8.64142)]",34.5,6.0
545943272,408.105381,11167.0,"[(41.05158, -8.64142), (41.05163, -8.64119), (41.051640000000006, -8.640929999999999)]",38.0,0.0
545943592,408.105381,9706.0,"[(41.0629, -8.62962), (41.06344, -8.63031)]",68.0,0.0
545943651,504.130177,9892.0,"[(41.06171, -8.63343), (41.06187, -8.63368), (41.06205, -8.63398), (41.0622, -8.63426), (41.06234, -8.63457)]",48.4,4.0
