Date;Hour;C1;C2
04-08-2016;09:30;-0,01;26,6
04-08-2016;10:00;-0,01;26,4
04-08-2016;10:30;-0,01;27,2
04-08-2016;11:00;-0,01;28,6
04-08-2016;11:30;-0,01;29,9
04-08-2016;12:00;-0,01;29,4
04-08-2016;12:30;-0,02;31,1
04-08-2016;13:00;-0,01;31,2
04-08-2016;13:30;-0,03;32,1
04-08-2016;14:00;-0,01;30,9
04-08-2016;14:30;0,00;30,9
04-08-2016;15:00;0,00;31,3
04-08-2016;15:30;-0,02;32,6
04-08-2016;16:00;-0,01;32,8
04-08-2016;16:30;-0,01;31,9
04-08-2016;17:00;0,01;31,6
04-08-2016;17:30;0,01;31,6
04-08-2016;18:00;0,00;30,8
04-08-2016;18:30;0,01;30,3
04-08-2016;19:00;0,01;29,4
04-08-2016;19:30;0,00;26,2
04-08-2016;20:00;0,00;25,2
04-08-2016;20:30;0,01;24,7
04-08-2016;21:00;0,01;24,2
04-08-2016;21:30;0,01;23,8
04-08-2016;22:00;0,00;23,7
04-08-2016;22:30;0,00;23,4
04-08-2016;23:00;0,01;23,0
04-08-2016;23:30;0,01;22,6
05-08-2016;00:00;;
05-08-2016;00:30;0,01;22,3
05-08-2016;01:00;0,00;21,8
05-08-2016;01:30;0,01;21,7
05-08-2016;02:00;0,01;21,6
05-08-2016;02:30;0,01;21,4
05-08-2016;03:00;0,01;21,4
05-08-2016;03:30;0,01;21,7
05-08-2016;04:00;0,00;22,3
05-08-2016;04:30;0,00;21,9
05-08-2016;05:00;0,01;21,4
05-08-2016;05:30;0,00;21,0
05-08-2016;06:00;0,00;20,6
05-08-2016;06:30;0,00;20,1
05-08-2016;07:00;-0,01;20,0
05-08-2016;07:30;-0,01;20,3
05-08-2016;08:00;-0,01;20,7
05-08-2016;08:30;-0,02;23,0
05-08-2016;09:00;0,00;23,2
05-08-2016;09:30;0,01;23,9
05-08-2016;10:00;-0,01;24,6
05-08-2016;10:30;0,00;24,8
05-08-2016;11:00;0,00;25,6
05-08-2016;11:30;0,01;26,4
05-08-2016;12:00;-0,01;27,8
05-08-2016;12:30;0,00;24,9
05-08-2016;13:00;0,00;25,6
05-08-2016;13:30;-0,01;27,0
05-08-2016;14:00;-0,02;27,5
05-08-2016;14:30;-0,01;27,6
05-08-2016;15:00;-0,02;26,8
05-08-2016;15:30;-0,02;25,0
05-08-2016;16:00;-0,03;26,8
05-08-2016;16:30;-0,03;27,3
05-08-2016;17:00;-0,03;24,8
05-08-2016;17:30;-0,02;25,8
05-08-2016;18:00;-0,01;26,0
05-08-2016;18:30;-0,01;26,9
05-08-2016;19:00;-0,02;26,7
05-08-2016;19:30;-0,02;25,9
05-08-2016;20:00;-0,01;24,9
05-08-2016;20:30;0,00;24,4
05-08-2016;21:00;-0,02;23,5
05-08-2016;21:30;-0,02;21,9
05-08-2016;22:00;-0,01;20,0
05-08-2016;22:30;0,00;19,3
05-08-2016;23:00;0,00;19,1
05-08-2016;23:30;0,00;18,6
06-08-2016;00:00;;
06-08-2016;00:30;-0,02;17,7
06-08-2016;01:00;0,00;16,9
06-08-2016;01:30;-0,01;16,9
06-08-2016;02:00;-0,01;16,5
06-08-2016;02:30;-0,01;16,3
06-08-2016;03:00;-0,01;16,3
06-08-2016;03:30;-0,01;16,1
06-08-2016;04:00;-0,02;15,6
06-08-2016;04:30;-0,02;15,5
06-08-2016;05:00;-0,02;15,3
06-08-2016;05:30;-0,02;15,2
06-08-2016;06:00;-0,01;15,4
06-08-2016;06:30;-0,01;15,0
06-08-2016;07:00;-0,01;16,8
06-08-2016;07:30;0,03;17,9
06-08-2016;08:00;0,01;19,9
06-08-2016;08:30;0,00;22,6
06-08-2016;09:00;-0,02;24,1
06-08-2016;09:30;-0,01;25,7
06-08-2016;10:00;-0,01;26,3
06-08-2016;10:30;-0,02;26,7
06-08-2016;11:00;-0,01;27,2
06-08-2016;11:30;-0,01;28,3
06-08-2016;12:00;-0,02;27,7
06-08-2016;12:30;-0,02;28,3
06-08-2016;13:00;-0,02;29,0
06-08-2016;13:30;-0,03;30,1
06-08-2016;14:00;-0,02;30,2
06-08-2016;14:30;-0,03;30,0
06-08-2016;15:00;-0,05;30,8
06-08-2016;15:30;-0,05;31,2
06-08-2016;16:00;-0,03;30,5
06-08-2016;16:30;-0,03;31,3
06-08-2016;17:00;-0,05;30,4
06-08-2016;17:30;-0,05;31,0
06-08-2016;18:00;-0,04;30,4
06-08-2016;18:30;-0,03;30,2
06-08-2016;19:00;-0,06;29,8
06-08-2016;19:30;-0,04;28,9
06-08-2016;20:00;-0,02;26,6
06-08-2016;20:30;-0,01;24,4
06-08-2016;21:00;-0,02;22,6
06-08-2016;21:30;-0,02;21,3
06-08-2016;22:00;-0,01;20,9
06-08-2016;22:30;-0,01;20,1
06-08-2016;23:00;-0,01;19,7
06-08-2016;23:30;-0,01;19,1
07-08-2016;00:00;;
07-08-2016;00:30;-0,01;18,7
07-08-2016;01:00;0,00;18,7
07-08-2016;01:30;0,00;19,5
07-08-2016;02:00;0,00;19,7
07-08-2016;02:30;-0,01;18,4
07-08-2016;03:00;0,01;17,6
07-08-2016;03:30;0,00;17,4
07-08-2016;04:00;0,00;17,1
07-08-2016;04:30;0,00;17,1
07-08-2016;05:00;0,00;16,7
07-08-2016;05:30;0,01;16,2
07-08-2016;06:00;0,01;16,0
07-08-2016;06:30;0,01;15,6
07-08-2016;07:00;0,01;16,0
07-08-2016;07:30;-0,02;16,8
07-08-2016;08:00;-0,02;19,2
07-08-2016;08:30;0,00;23,4
07-08-2016;09:00;0,01;25,3
07-08-2016;09:30;0,00;26,8
07-08-2016;10:00;0,00;27,3
07-08-2016;10:30;0,00;27,4
07-08-2016;11:00;0,00;27,2
07-08-2016;11:30;-0,02;27,6
07-08-2016;12:00;-0,04;27,8
07-08-2016;12:30;-0,04;28,7
07-08-2016;13:00;-0,03;28,9
07-08-2016;13:30;-0,02;29,4
07-08-2016;14:00;-0,01;29,9
07-08-2016;14:30;-0,03;30,8
07-08-2016;15:00;-0,02;30,7
07-08-2016;15:30;-0,03;30,6
07-08-2016;16:00;-0,03;30,9
07-08-2016;16:30;-0,02;31,5
07-08-2016;17:00;-0,03;31,8
07-08-2016;17:30;-0,01;32,1
07-08-2016;18:00;-0,02;31,6
07-08-2016;18:30;-0,02;30,3
07-08-2016;19:00;0,00;29,8
07-08-2016;19:30;-0,01;28,5
07-08-2016;20:00;-0,02;26,8
07-08-2016;20:30;0,00;24,7
07-08-2016;21:00;0,00;23,0
07-08-2016;21:30;0,00;21,6
07-08-2016;22:00;0,00;20,7
07-08-2016;22:30;0,00;20,1
07-08-2016;23:00;0,00;19,2
07-08-2016;23:30;0,00;18,9
08-08-2016;00:00;;
08-08-2016;00:30;0,01;18,6
08-08-2016;01:00;0,01;18,2
08-08-2016;01:30;0,01;17,8
08-08-2016;02:00;0,01;17,2
08-08-2016;02:30;0,01;17,2
08-08-2016;03:00;0,01;17,1
08-08-2016;03:30;0,01;17,0
08-08-2016;04:00;0,01;16,7
08-08-2016;04:30;0,01;16,5
08-08-2016;05:00;0,01;16,4
08-08-2016;05:30;0,01;16,2
08-08-2016;06:00;0,01;16,0
08-08-2016;06:30;0,01;15,7
08-08-2016;07:00;0,00;16,1
08-08-2016;07:30;-0,01;17,7
08-08-2016;08:00;-0,01;19,4
08-08-2016;08:30;-0,02;23,4
08-08-2016;09:00;0,00;24,2
08-08-2016;09:30;-0,02;24,7
08-08-2016;10:00;-0,03;25,9
08-08-2016;10:30;-0,03;26,4
08-08-2016;11:00;-0,04;27,6
08-08-2016;11:30;-0,03;28,0
08-08-2016;12:00;-0,02;28,4
08-08-2016;12:30;-0,04;29,8
08-08-2016;13:00;-0,02;29,2
08-08-2016;13:30;-0,03;29,8
08-08-2016;14:00;-0,03;29,9
08-08-2016;14:30;-0,03;30,5
08-08-2016;15:00;-0,03;30,5
08-08-2016;15:30;-0,03;31,0
08-08-2016;16:00;-0,01;30,6
08-08-2016;16:30;-0,01;31,1
08-08-2016;17:00;-0,01;31,4
08-08-2016;17:30;-0,03;32,0
08-08-2016;18:00;-0,02;31,5
08-08-2016;18:30;-0,02;31,0
08-08-2016;19:00;0,00;30,4
08-08-2016;19:30;0,00;29,5
08-08-2016;20:00;0,00;27,9
08-08-2016;20:30;0,00;27,5
08-08-2016;21:00;0,01;25,3
08-08-2016;21:30;0,01;23,8
08-08-2016;22:00;0,00;22,8
08-08-2016;22:30;0,00;22,1
08-08-2016;23:00;0,01;21,6
08-08-2016;23:30;0,01;21,0
09-08-2016;00:00;;
09-08-2016;00:30;0,02;20,9
09-08-2016;01:00;0,01;20,9
09-08-2016;01:30;0,02;19,9
09-08-2016;02:00;0,01;19,3
09-08-2016;02:30;0,01;18,9
09-08-2016;03:00;0,01;18,7
09-08-2016;03:30;0,00;18,5
09-08-2016;04:00;0,00;18,5
09-08-2016;04:30;0,00;18,0
09-08-2016;05:00;-0,01;17,8
09-08-2016;05:30;0,00;17,6
09-08-2016;06:00;0,01;17,7
09-08-2016;06:30;0,00;17,7
09-08-2016;07:00;0,00;18,5
09-08-2016;07:30;0,02;19,2
09-08-2016;08:00;-0,01;20,7
09-08-2016;08:30;-0,02;23,9
09-08-2016;09:00;-0,01;24,3
09-08-2016;09:30;-0,02;23,7
09-08-2016;10:00;0,00;26,1
09-08-2016;10:30;-0,01;27,1
09-08-2016;11:00;-0,03;27,8
09-08-2016;11:30;-0,02;28,1
09-08-2016;12:00;-0,03;29,5
09-08-2016;12:30;0,00;29,1
09-08-2016;13:00;-0,01;29,3
09-08-2016;13:30;-0,01;28,7
09-08-2016;14:00;-0,01;29,2
09-08-2016;14:30;-0,02;30,1
09-08-2016;15:00;-0,01;29,3
09-08-2016;15:30;0,00;29,1
09-08-2016;16:00;0,01;28,3
09-08-2016;16:30;0,01;28,9
09-08-2016;17:00;0,00;29,8
09-08-2016;17:30;0,00;30,2
09-08-2016;18:00;0,00;30,4
09-08-2016;18:30;0,00;30,4
09-08-2016;19:00;0,00;29,4
09-08-2016;19:30;-0,02;29,3
09-08-2016;20:00;0,00;26,9
09-08-2016;20:30;0,07;25,8
09-08-2016;21:00;-0,03;25,1
09-08-2016;21:30;-0,03;24,8
09-08-2016;22:00;-0,03;24,3
09-08-2016;22:30;-0,02;23,5
09-08-2016;23:00;-0,02;23,5
09-08-2016;23:30;-0,01;23,1
10-08-2016;00:00;;
10-08-2016;00:30;-0,02;23,0
10-08-2016;01:00;-0,01;22,7
10-08-2016;01:30;-0,01;22,4
10-08-2016;02:00;-0,01;22,1
10-08-2016;02:30;-0,01;21,3
10-08-2016;03:00;-0,01;21,1
10-08-2016;03:30;-0,01;20,7
10-08-2016;04:00;-0,01;20,1
10-08-2016;04:30;-0,01;19,6
10-08-2016;05:00;-0,01;18,7
10-08-2016;05:30;-0,01;18,1
10-08-2016;06:00;-0,02;18,1
10-08-2016;06:30;-0,02;17,6
10-08-2016;07:00;-0,02;18,9
10-08-2016;07:30;-0,02;18,7
10-08-2016;08:00;0,02;19,7
10-08-2016;08:30;0,01;21,2
10-08-2016;09:00;0,00;21,8
10-08-2016;09:30;0,01;23,8
10-08-2016;10:00;0,00;22,4
10-08-2016;10:30;-0,01;25,2
10-08-2016;11:00;-0,01;25,7
10-08-2016;11:30;-0,02;26,9
10-08-2016;12:00;-0,03;27,1
10-08-2016;12:30;0,02;27,7
10-08-2016;13:00;-0,01;26,3
10-08-2016;13:30;-0,02;26,3
10-08-2016;14:00;-0,04;28,9
10-08-2016;14:30;-0,06;29,0
10-08-2016;15:00;-0,04;29,6
10-08-2016;15:30;0,03;27,8
10-08-2016;16:00;-0,02;26,7
10-08-2016;16:30;-0,03;28,5
10-08-2016;17:00;-0,03;26,5
10-08-2016;17:30;-0,01;26,0
10-08-2016;18:00;0,00;25,7
10-08-2016;18:30;-0,01;25,3
10-08-2016;19:00;-0,02;21,2
10-08-2016;19:30;0,00;20,6
10-08-2016;20:00;0,00;20,6
10-08-2016;20:30;0,01;19,4
10-08-2016;21:00;0,01;18,1
10-08-2016;21:30;0,01;17,6
10-08-2016;22:00;0,00;17,8
10-08-2016;22:30;0,00;17,6
10-08-2016;23:00;0,00;17,5
10-08-2016;23:30;0,00;17,8
11-08-2016;00:00;;
11-08-2016;00:30;-0,02;17,7
11-08-2016;01:00;-0,01;17,4
11-08-2016;01:30;0,00;17,4
11-08-2016;02:00;0,00;17,3
11-08-2016;02:30;0,00;17,4
11-08-2016;03:00;0,00;17,5
11-08-2016;03:30;0,00;18,2
11-08-2016;04:00;0,01;17,1
11-08-2016;04:30;-0,01;17,3
11-08-2016;05:00;-0,02;16,7
11-08-2016;05:30;-0,03;16,2
11-08-2016;06:00;-0,03;15,7
11-08-2016;06:30;-0,04;15,7
11-08-2016;07:00;-0,01;15,1
11-08-2016;07:30;-0,03;15,6
11-08-2016;08:00;-0,05;17,6
11-08-2016;08:30;0,02;18,4
11-08-2016;09:00;-0,01;20,2
11-08-2016;09:30;-0,02;20,6
11-08-2016;10:00;0,00;21,9
11-08-2016;10:30;-0,02;22,8
11-08-2016;11:00;-0,02;23,2
11-08-2016;11:30;0,03;23,8
11-08-2016;12:00;0,01;24,3
11-08-2016;12:30;-0,01;24,8
11-08-2016;13:00;-0,01;25,3
11-08-2016;13:30;-0,01;25,8
11-08-2016;14:00;-0,02;26,3
11-08-2016;14:30;-0,02;26,1
11-08-2016;15:00;-0,02;26,7
11-08-2016;15:30;-0,03;27,3
11-08-2016;16:00;-0,02;26,8
11-08-2016;16:30;-0,02;27,0
11-08-2016;17:00;-0,02;26,9
11-08-2016;17:30;0,00;27,5
11-08-2016;18:00;0,02;26,5
11-08-2016;18:30;-0,07;25,5
11-08-2016;19:00;-0,01;25,6
11-08-2016;19:30;0,00;24,7
11-08-2016;20:00;0,01;22,8
11-08-2016;20:30;0,01;21,1
11-08-2016;21:00;0,02;19,6
11-08-2016;21:30;0,06;18,7
11-08-2016;22:00;0,01;18,0
11-08-2016;22:30;0,02;17,3
11-08-2016;23:00;0,02;17,0
11-08-2016;23:30;0,01;16,5
12-08-2016;00:00;;
12-08-2016;00:30;0,00;15,9
12-08-2016;01:00;0,01;15,4
12-08-2016;01:30;-0,01;15,2
12-08-2016;02:00;-0,04;14,6
12-08-2016;02:30;0,04;14,7
12-08-2016;03:00;0,02;14,2
12-08-2016;03:30;0,00;15,1
12-08-2016;04:00;0,01;14,1
12-08-2016;04:30;0,04;14,0
12-08-2016;05:00;-0,05;13,6
12-08-2016;05:30;-0,04;13,6
12-08-2016;06:00;-0,02;13,3
12-08-2016;06:30;0,00;13,2
12-08-2016;07:00;0,00;14,3
12-08-2016;07:30;0,01;14,3
12-08-2016;08:00;0,01;16,5
12-08-2016;08:30;-0,01;18,9
12-08-2016;09:00;-0,03;20,1
12-08-2016;09:30;-0,02;20,9
12-08-2016;10:00;-0,03;21,6
12-08-2016;10:30;-0,02;22,0
12-08-2016;11:00;0,01;23,3
12-08-2016;11:30;0,02;24,3
12-08-2016;12:00;0,04;25,8
12-08-2016;12:30;0,02;26,3
12-08-2016;13:00;-0,02;26,1
12-08-2016;13:30;0,02;26,8
12-08-2016;14:00;0,01;27,3
12-08-2016;14:30;0,05;27,4
12-08-2016;15:00;-0,01;28,4
12-08-2016;15:30;-0,01;28,6
12-08-2016;16:00;0,00;28,2
12-08-2016;16:30;-0,01;28,6
12-08-2016;17:00;0,03;29,3
12-08-2016;17:30;0,01;28,9
12-08-2016;18:00;0,07;29,3
12-08-2016;18:30;0,03;29,0
12-08-2016;19:00;-0,01;28,5
12-08-2016;19:30;0,04;27,3
12-08-2016;20:00;-0,06;25,0
12-08-2016;20:30;-0,05;23,6
12-08-2016;21:00;0,00;22,5
12-08-2016;21:30;0,01;20,7
12-08-2016;22:00;0,01;19,9
12-08-2016;22:30;0,01;19,2
12-08-2016;23:00;0,01;18,9
12-08-2016;23:30;0,01;18,3
13-08-2016;00:00;;
13-08-2016;00:30;0,01;17,8
13-08-2016;01:00;0,01;17,6
13-08-2016;01:30;0,01;17,2
13-08-2016;02:00;0,00;17,3
13-08-2016;02:30;0,00;16,8
13-08-2016;03:00;0,00;16,4
13-08-2016;03:30;0,00;16,2
13-08-2016;04:00;0,00;16,1
13-08-2016;04:30;0,00;15,8
13-08-2016;05:00;-0,02;15,4
13-08-2016;05:30;-0,01;15,1
13-08-2016;06:00;-0,01;15,6
13-08-2016;06:30;0,00;14,9
13-08-2016;07:00;0,05;15,0
13-08-2016;07:30;0,08;15,7
13-08-2016;08:00;0,02;17,8
13-08-2016;08:30;-0,01;21,0
13-08-2016;09:00;0,00;22,2
13-08-2016;09:30;0,00;23,0
13-08-2016;10:00;0,00;24,0
13-08-2016;10:30;-0,02;24,4
13-08-2016;11:00;-0,01;24,7
13-08-2016;11:30;-0,04;26,2
13-08-2016;12:00;-0,04;26,4
13-08-2016;12:30;-0,06;27,9
13-08-2016;13:00;-0,02;27,4
13-08-2016;13:30;-0,04;28,4
13-08-2016;14:00;-0,01;28,9
13-08-2016;14:30;-0,06;29,8
13-08-2016;15:00;-0,04;29,7
13-08-2016;15:30;-0,01;29,7
13-08-2016;16:00;-0,03;30,5
13-08-2016;16:30;0,00;30,1
13-08-2016;17:00;-0,01;29,4
13-08-2016;17:30;-0,01;30,1
13-08-2016;18:00;0,05;30,3
13-08-2016;18:30;-0,01;29,6
13-08-2016;19:00;0,00;29,2
13-08-2016;19:30;-0,04;28,0
13-08-2016;20:00;-0,04;26,0
13-08-2016;20:30;0,04;24,7
13-08-2016;21:00;0,02;23,8
13-08-2016;21:30;0,01;22,1
13-08-2016;22:00;0,02;21,4
13-08-2016;22:30;0,01;20,8
13-08-2016;23:00;0,02;20,6
13-08-2016;23:30;0,01;20,1
14-08-2016;00:00;;
14-08-2016;00:30;0,01;19,3
14-08-2016;01:00;0,02;18,9
14-08-2016;01:30;0,02;18,7
14-08-2016;02:00;0,02;18,3
14-08-2016;02:30;0,01;18,0
14-08-2016;03:00;0,02;17,7
14-08-2016;03:30;0,02;17,6
14-08-2016;04:00;0,02;17,4
14-08-2016;04:30;0,02;17,3
14-08-2016;05:00;0,02;17,0
14-08-2016;05:30;0,04;16,8
14-08-2016;06:00;0,03;16,9
14-08-2016;06:30;0,02;16,7
14-08-2016;07:00;0,05;16,9
14-08-2016;07:30;0,09;17,5
14-08-2016;08:00;0,10;19,4
14-08-2016;08:30;;23,1
14-08-2016;09:00;0,01;23,9
14-08-2016;09:30;0,07;25,6
14-08-2016;10:00;0,04;26,2
14-08-2016;10:30;0,01;27,1
14-08-2016;11:00;0,00;27,8
14-08-2016;11:30;0,04;28,4
14-08-2016;12:00;-0,03;29,1
14-08-2016;12:30;0,00;28,9
14-08-2016;13:00;0,01;30,0
14-08-2016;13:30;0,00;30,0
14-08-2016;14:00;0,00;30,8
14-08-2016;14:30;0,02;30,7
14-08-2016;15:00;0,01;31,3
14-08-2016;15:30;0,04;31,0
14-08-2016;16:00;-0,01;31,8
14-08-2016;16:30;0,00;32,6
14-08-2016;17:00;-0,01;32,6
14-08-2016;17:30;0,01;33,1
14-08-2016;18:00;0,04;32,7
14-08-2016;18:30;0,04;32,2
14-08-2016;19:00;-0,03;32,3
14-08-2016;19:30;0,00;29,1
14-08-2016;20:00;0,04;27,7
14-08-2016;20:30;0,02;27,1
14-08-2016;21:00;0,04;26,0
14-08-2016;21:30;0,03;25,4
14-08-2016;22:00;0,03;24,5
14-08-2016;22:30;0,03;24,0
14-08-2016;23:00;0,04;23,9
14-08-2016;23:30;0,04;23,1
15-08-2016;00:00;;
15-08-2016;00:30;0,04;22,4
15-08-2016;01:00;0,04;21,7
15-08-2016;01:30;0,04;21,2
15-08-2016;02:00;0,04;21,6
15-08-2016;02:30;0,04;20,7
15-08-2016;03:00;0,04;20,8
15-08-2016;03:30;0,04;20,4
15-08-2016;04:00;0,03;20,4
15-08-2016;04:30;0,03;20,0
15-08-2016;05:00;0,03;19,6
15-08-2016;05:30;0,03;19,2
15-08-2016;06:00;0,03;18,9
15-08-2016;06:30;0,03;18,8
15-08-2016;07:00;0,00;18,8
15-08-2016;07:30;0,00;19,3
15-08-2016;08:00;-0,02;21,8
15-08-2016;08:30;-0,01;23,7
15-08-2016;09:00;0,02;26,0
15-08-2016;09:30;0,02;25,6
15-08-2016;10:00;0,05;25,8
15-08-2016;10:30;0,04;27,2
15-08-2016;11:00;0,00;28,8
15-08-2016;11:30;-0,03;29,9
15-08-2016;12:00;0,01;30,4
15-08-2016;12:30;-0,03;31,1
15-08-2016;13:00;-0,04;32,0
15-08-2016;13:30;-0,01;31,5
15-08-2016;14:00;-0,03;32,4
15-08-2016;14:30;-0,04;32,6
15-08-2016;15:00;0,00;32,5
15-08-2016;15:30;-0,01;30,5
15-08-2016;16:00;-0,03;30,8
15-08-2016;16:30;-0,03;30,8
15-08-2016;17:00;0,02;29,6
15-08-2016;17:30;0,00;30,3
15-08-2016;18:00;-0,03;31,3
15-08-2016;18:30;0,02;30,3
15-08-2016;19:00;0,03;28,9
15-08-2016;19:30;0,07;29,1
15-08-2016;20:00;0,04;27,2
15-08-2016;20:30;0,04;25,6
15-08-2016;21:00;0,01;26,0
15-08-2016;21:30;0,00;24,6
15-08-2016;22:00;-0,01;24,5
15-08-2016;22:30;-0,01;23,5
15-08-2016;23:00;-0,01;23,5
15-08-2016;23:30;0,00;23,4
16-08-2016;00:00;;
16-08-2016;00:30;-0,01;22,9
16-08-2016;01:00;-0,02;22,8
16-08-2016;01:30;-0,01;21,9
16-08-2016;02:00;-0,01;21,5
16-08-2016;02:30;-0,01;21,9
16-08-2016;03:00;-0,02;21,9
16-08-2016;03:30;-0,02;21,7
16-08-2016;04:00;-0,02;21,5
16-08-2016;04:30;-0,02;21,5
16-08-2016;05:00;-0,03;22,0
16-08-2016;05:30;-0,03;20,9
16-08-2016;06:00;0,04;21,0
16-08-2016;06:30;0,06;20,9
16-08-2016;07:00;0,06;20,4
16-08-2016;07:30;0,01;21,1
16-08-2016;08:00;0,04;22,5
16-08-2016;08:30;0,01;22,9
16-08-2016;09:00;0,03;23,7
16-08-2016;09:30;0,06;25,8
16-08-2016;10:00;0,02;26,1
16-08-2016;10:30;0,06;26,6
16-08-2016;11:00;0,02;28,0
16-08-2016;11:30;0,07;28,4
16-08-2016;12:00;-0,04;29,5
16-08-2016;12:30;-0,04;30,4
16-08-2016;13:00;-0,01;30,9
16-08-2016;13:30;0,00;30,8
16-08-2016;14:00;-0,02;31,9
16-08-2016;14:30;0,02;32,1
16-08-2016;15:00;-0,03;32,9
16-08-2016;15:30;-0,04;31,6
16-08-2016;16:00;0,00;28,0
16-08-2016;16:30;0,02;26,0
16-08-2016;17:00;-0,01;24,2
16-08-2016;17:30;0,01;25,5
16-08-2016;18:00;0,00;27,9
16-08-2016;18:30;-0,01;25,9
16-08-2016;19:00;-0,02;27,1
16-08-2016;19:30;0,01;27,7
16-08-2016;20:00;-0,02;25,7
16-08-2016;20:30;0,01;23,9
16-08-2016;21:00;-0,01;23,3
16-08-2016;21:30;-0,02;23,1
16-08-2016;22:00;-0,01;21,7
16-08-2016;22:30;-0,01;20,6
16-08-2016;23:00;0,00;20,6
16-08-2016;23:30;-0,02;20,1
17-08-2016;00:00;;
17-08-2016;00:30;-0,03;19,6
17-08-2016;01:00;-0,02;20,4
17-08-2016;01:30;-0,02;21,0
17-08-2016;02:00;-0,02;21,1
17-08-2016;02:30;-0,04;20,7
17-08-2016;03:00;-0,02;20,6
17-08-2016;03:30;-0,05;20,4
17-08-2016;04:00;-0,03;20,1
17-08-2016;04:30;-0,04;18,8
17-08-2016;05:00;-0,04;17,9
17-08-2016;05:30;-0,04;17,9
17-08-2016;06:00;-0,03;17,0
17-08-2016;06:30;-0,02;16,8
17-08-2016;07:00;0,06;17,4
17-08-2016;07:30;0,07;18,5
17-08-2016;08:00;0,02;19,8
17-08-2016;08:30;0,01;21,7
17-08-2016;09:00;0,02;23,3
17-08-2016;09:30;0,01;25,0
17-08-2016;10:00;0,02;24,8
17-08-2016;10:30;0,03;25,3
17-08-2016;11:00;0,02;25,9
17-08-2016;11:30;0,04;26,7
17-08-2016;12:00;0,01;26,6
17-08-2016;12:30;0,00;28,0
17-08-2016;13:00;-0,01;28,7
17-08-2016;13:30;-0,02;30,1
17-08-2016;14:00;-0,04;30,3
17-08-2016;14:30;-0,05;31,6
17-08-2016;15:00;-0,04;31,5
17-08-2016;15:30;-0,04;32,3
17-08-2016;16:00;-0,02;32,9
17-08-2016;16:30;-0,05;32,7
17-08-2016;17:00;-0,06;33,2
17-08-2016;17:30;-0,07;33,4
17-08-2016;18:00;-0,03;32,6
17-08-2016;18:30;-0,08;31,5
17-08-2016;19:00;-0,03;31,1
17-08-2016;19:30;-0,04;30,2
17-08-2016;20:00;-0,01;28,7
17-08-2016;20:30;0,00;27,2
17-08-2016;21:00;0,04;25,7
17-08-2016;21:30;0,03;25,9
17-08-2016;22:00;-0,03;25,4
17-08-2016;22:30;;23,4
17-08-2016;23:00;0,06;22,5
17-08-2016;23:30;0,06;21,5
18-08-2016;00:00;;
18-08-2016;00:30;-0,05;20,6
18-08-2016;01:00;0,04;20,7
18-08-2016;01:30;0,05;20,1
18-08-2016;02:00;0,04;19,8
18-08-2016;02:30;0,07;19,5
18-08-2016;03:00;0,00;20,0
18-08-2016;03:30;0,02;19,5
18-08-2016;04:00;0,08;19,5
18-08-2016;04:30;0,09;18,7
18-08-2016;05:00;0,09;18,7
18-08-2016;05:30;0,07;18,5
18-08-2016;06:00;0,02;18,8
18-08-2016;06:30;0,04;18,8
18-08-2016;07:00;0,08;19,0
18-08-2016;07:30;0,07;19,2
18-08-2016;08:00;0,06;19,7
18-08-2016;08:30;0,10;19,9
18-08-2016;09:00;0,07;20,4
18-08-2016;09:30;0,06;22,1
18-08-2016;10:00;0,06;23,8
18-08-2016;10:30;0,09;24,4
18-08-2016;11:00;0,04;26,2
18-08-2016;11:30;0,03;25,4
18-08-2016;12:00;0,06;27,4
18-08-2016;12:30;0,06;25,8
18-08-2016;13:00;0,03;26,3
18-08-2016;13:30;0,04;25,6
18-08-2016;14:00;0,06;25,2
18-08-2016;14:30;0,03;26,7
18-08-2016;15:00;0,02;26,8
18-08-2016;15:30;0,01;27,1
18-08-2016;16:00;0,07;28,3
18-08-2016;16:30;-0,01;28,3
18-08-2016;17:00;-0,02;28,9
18-08-2016;17:30;-0,01;27,8
18-08-2016;18:00;-0,04;28,1
18-08-2016;18:30;0,01;28,0
18-08-2016;19:00;0,01;27,4
18-08-2016;19:30;0,03;26,3
18-08-2016;20:00;-0,08;25,7
18-08-2016;20:30;-0,04;25,3
18-08-2016;21:00;0,02;25,3
18-08-2016;21:30;0,02;24,6
18-08-2016;22:00;0,03;23,9
18-08-2016;22:30;0,03;23,4
18-08-2016;23:00;0,03;22,4
18-08-2016;23:30;0,02;22,8
19-08-2016;00:00;;
19-08-2016;00:30;0,02;20,7
19-08-2016;01:00;0,01;20,3
19-08-2016;01:30;0,02;19,9
19-08-2016;02:00;0,03;19,9
19-08-2016;02:30;0,02;19,7
19-08-2016;03:00;0,02;19,1
19-08-2016;03:30;0,02;19,1
19-08-2016;04:00;0,01;19,9
19-08-2016;04:30;0,00;20,0
19-08-2016;05:00;0,00;20,1
19-08-2016;05:30;0,00;19,6
19-08-2016;06:00;0,00;19,4
19-08-2016;06:30;-0,02;19,3
19-08-2016;07:00;0,01;19,3
19-08-2016;07:30;0,00;19,3
19-08-2016;08:00;0,03;19,9
19-08-2016;08:30;0,03;20,2
19-08-2016;09:00;0,03;21,1
19-08-2016;09:30;-0,02;23,7
19-08-2016;10:00;0,00;24,6
19-08-2016;10:30;0,00;25,3
19-08-2016;11:00;0,00;26,0
