id,origin_latitude,origin_longitude,destination_latitude,destination_longitude,demand_weight,Origin,Destination
1589,41.2333,-8.6167,41.13363,-8.61742,0.000152,MAIA,VILA NOVA DE GAIA
1590,41.2333,-8.6167,38.7452,-9.1604,0.000151,MAIA,LISBOA
1591,41.2333,-8.6167,38.71371,-9.26832,0.000145,MAIA,OEIRAS
1592,41.2333,-8.6167,41.13363,-8.61742,0.000136,MAIA,VILA NOVA DE GAIA
1593,41.2333,-8.6167,41.15,-8.5333,0.000134,MAIA,GONDOMAR
1594,41.2333,-8.6167,38.7452,-9.1604,0.00011200000000000001,MAIA,LISBOA
1595,41.2333,-8.6167,41.2333,-8.6167,0.00011200000000000001,MAIA,MAIA
1596,41.2333,-8.6167,38.7452,-9.1604,0.00011,MAIA,LISBOA
1597,41.2333,-8.6167,38.7452,-9.1604,0.000105,MAIA,LISBOA
1598,41.2333,-8.6167,38.83091,-9.16845,8e-05,MAIA,LOURES
1599,41.2333,-8.6167,41.35,-8.75,6.4e-05,MAIA,VILA DO CONDE
1600,41.2333,-8.6167,38.7452,-9.1604,5e-05,MAIA,LISBOA
1601,41.2333,-8.6167,41.3499986,-8.5499978,4.6e-05,MAIA,TROFA
1602,41.2333,-8.6167,41.2333,-8.6167,4.6e-05,MAIA,MAIA
1603,41.2333,-8.6167,38.7452,-9.1604,2.9999999999999997e-05,MAIA,LISBOA
1604,41.2333,-8.6167,38.7452,-9.1604,2.4e-05,MAIA,LISBOA
1605,41.2333,-8.6167,38.7452,-9.1604,2.2e-05,MAIA,LISBOA
1606,41.2333,-8.6167,41.3499986,-8.5499978,2.1e-05,MAIA,TROFA
1607,41.2333,-8.6167,41.2,-8.3333,1.4999999999999999e-05,MAIA,PAREDES
1608,41.2333,-8.6167,38.75,-9.2333,1.2e-05,MAIA,AMADORA
1609,41.2333,-8.6167,41.1833,-8.5,9e-06,MAIA,VALONGO
1610,41.2333,-8.6167,41.13363,-8.61742,8e-06,MAIA,VILA NOVA DE GAIA
1611,41.2333,-8.6167,38.83091,-9.16845,7e-06,MAIA,LOURES
1612,41.2333,-8.6167,38.7452,-9.1604,5e-06,MAIA,LISBOA
1613,41.2333,-8.6167,38.75,-9.2333,5e-06,MAIA,AMADORA
1614,41.2333,-8.6167,41.3499986,-8.5499978,4e-06,MAIA,TROFA
1615,41.2333,-8.6167,41.35,-8.75,4e-06,MAIA,VILA DO CONDE
1616,41.2333,-8.6167,41.2,-8.3333,4e-06,MAIA,PAREDES
1617,41.2333,-8.6167,41.34257,-8.47746,4e-06,MAIA,SANTO TIRSO
1618,41.2333,-8.6167,41.2,-8.3333,4e-06,MAIA,PAREDES
1619,41.2333,-8.6167,41.2,-8.3333,4e-06,MAIA,PAREDES
1620,41.2333,-8.6167,38.75,-9.2333,3e-06,MAIA,AMADORA
1621,41.2333,-8.6167,41.13363,-8.61742,3e-06,MAIA,VILA NOVA DE GAIA
1622,41.2333,-8.6167,41.13363,-8.61742,2e-06,MAIA,VILA NOVA DE GAIA
1623,41.2333,-8.6167,38.71371,-9.26832,1e-06,MAIA,OEIRAS
1624,41.2333,-8.6167,41.15,-8.5333,1e-06,MAIA,GONDOMAR
1625,41.2333,-8.6167,38.75,-9.2333,1e-06,MAIA,AMADORA
1626,41.2333,-8.6167,41.13363,-8.61742,1e-06,MAIA,VILA NOVA DE GAIA
1627,41.2333,-8.6167,38.79269,-9.1838,1e-06,MAIA,ODIVELAS
1628,41.2333,-8.6167,38.6803,-9.1583,0.0,MAIA,ALMADA
1629,41.2333,-8.6167,38.71371,-9.26832,0.0,MAIA,OEIRAS
1630,41.2333,-8.6167,41.13363,-8.61742,0.0,MAIA,VILA NOVA DE GAIA
1631,41.2333,-8.6167,41.13363,-8.61742,0.0,MAIA,VILA NOVA DE GAIA
1632,41.2333,-8.6167,41.13363,-8.61742,0.0,MAIA,VILA NOVA DE GAIA
1633,41.2333,-8.6167,38.83091,-9.16845,0.0,MAIA,LOURES
1634,41.2333,-8.6167,38.6803,-9.1583,0.0,MAIA,ALMADA
1635,41.2333,-8.6167,38.6803,-9.1583,0.0,MAIA,ALMADA
1636,41.2333,-8.6167,41.13363,-8.61742,0.0,MAIA,VILA NOVA DE GAIA
1637,41.2333,-8.6167,38.61667,-9.11667,0.0,MAIA,SEIXAL
1638,41.2333,-8.6167,38.6803,-9.1583,0.0,MAIA,ALMADA
1639,41.2077,-8.6674,41.2077,-8.6674,0.409841,MATOSINHOS,MATOSINHOS
1640,41.2077,-8.6674,41.2077,-8.6674,0.272679,MATOSINHOS,MATOSINHOS
1641,41.2077,-8.6674,41.1495,-8.6108,0.126859,MATOSINHOS,PORTO
1642,41.2077,-8.6674,41.1495,-8.6108,0.074509,MATOSINHOS,PORTO
1643,41.2077,-8.6674,41.2077,-8.6674,0.03676,MATOSINHOS,MATOSINHOS
1644,41.2077,-8.6674,41.2333,-8.6167,0.020597999999999998,MATOSINHOS,MAIA
1645,41.2077,-8.6674,41.1495,-8.6108,0.018866,MATOSINHOS,PORTO
1646,41.2077,-8.6674,41.2077,-8.6674,0.010314,MATOSINHOS,MATOSINHOS
1647,41.2077,-8.6674,41.1495,-8.6108,0.009734,MATOSINHOS,PORTO
1648,41.2077,-8.6674,41.1495,-8.6108,0.009462,MATOSINHOS,PORTO
1649,41.2077,-8.6674,41.2333,-8.6167,0.002349,MATOSINHOS,MAIA
1650,41.2077,-8.6674,41.1495,-8.6108,0.002309,MATOSINHOS,PORTO
1651,41.2077,-8.6674,41.2333,-8.6167,0.001258,MATOSINHOS,MAIA
1652,41.2077,-8.6674,41.2333,-8.6167,0.000666,MATOSINHOS,MAIA
1653,41.2077,-8.6674,38.7452,-9.1604,0.000641,MATOSINHOS,LISBOA
1654,41.2077,-8.6674,41.13363,-8.61742,0.000368,MATOSINHOS,VILA NOVA DE GAIA
1655,41.2077,-8.6674,41.1495,-8.6108,0.000348,MATOSINHOS,PORTO
1656,41.2077,-8.6674,41.15,-8.5333,0.000268,MATOSINHOS,GONDOMAR
1657,41.2077,-8.6674,38.7452,-9.1604,0.00021899999999999998,MATOSINHOS,LISBOA
1658,41.2077,-8.6674,41.2333,-8.6167,0.000169,MATOSINHOS,MAIA
1659,41.2077,-8.6674,38.7452,-9.1604,0.000134,MATOSINHOS,LISBOA
1660,41.2077,-8.6674,38.7452,-9.1604,0.000122,MATOSINHOS,LISBOA
1661,41.2077,-8.6674,38.7452,-9.1604,0.00010700000000000001,MATOSINHOS,LISBOA
1662,41.2077,-8.6674,38.7452,-9.1604,0.000106,MATOSINHOS,LISBOA
1663,41.2077,-8.6674,38.7452,-9.1604,0.000102,MATOSINHOS,LISBOA
1664,41.2077,-8.6674,38.7452,-9.1604,9.6e-05,MATOSINHOS,LISBOA
1665,41.2077,-8.6674,41.13363,-8.61742,9.6e-05,MATOSINHOS,VILA NOVA DE GAIA
1666,41.2077,-8.6674,38.7452,-9.1604,9.6e-05,MATOSINHOS,LISBOA
1667,41.2077,-8.6674,38.7452,-9.1604,9.499999999999999e-05,MATOSINHOS,LISBOA
1668,41.2077,-8.6674,38.7452,-9.1604,8.9e-05,MATOSINHOS,LISBOA
1669,41.2077,-8.6674,38.7452,-9.1604,6.7e-05,MATOSINHOS,LISBOA
1670,41.2077,-8.6674,38.7452,-9.1604,6.4e-05,MATOSINHOS,LISBOA
1671,41.2077,-8.6674,38.7452,-9.1604,6.2e-05,MATOSINHOS,LISBOA
1672,41.2077,-8.6674,41.2333,-8.6167,5.9999999999999995e-05,MATOSINHOS,MAIA
1673,41.2077,-8.6674,41.13363,-8.61742,5.3e-05,MATOSINHOS,VILA NOVA DE GAIA
1674,41.2077,-8.6674,38.7452,-9.1604,5.3e-05,MATOSINHOS,LISBOA
1675,41.2077,-8.6674,41.1833,-8.5,3.9e-05,MATOSINHOS,VALONGO
1676,41.2077,-8.6674,41.2333,-8.6167,3.7e-05,MATOSINHOS,MAIA
1677,41.2077,-8.6674,38.7452,-9.1604,3.7e-05,MATOSINHOS,LISBOA
1678,41.2077,-8.6674,38.7452,-9.1604,3.6e-05,MATOSINHOS,LISBOA
1679,41.2077,-8.6674,41.1833,-8.5,2.5e-05,MATOSINHOS,VALONGO
1680,41.2077,-8.6674,41.15,-8.5333,2.5e-05,MATOSINHOS,GONDOMAR
1681,41.2077,-8.6674,41.2333,-8.6167,1.6e-05,MATOSINHOS,MAIA
1682,41.2077,-8.6674,41.13363,-8.61742,1.6e-05,MATOSINHOS,VILA NOVA DE GAIA
1683,41.2077,-8.6674,38.7452,-9.1604,1.4999999999999999e-05,MATOSINHOS,LISBOA
1684,41.2077,-8.6674,38.7452,-9.1604,1.3000000000000001e-05,MATOSINHOS,LISBOA
1685,41.2077,-8.6674,41.1833,-8.5,1.2e-05,MATOSINHOS,VALONGO
1686,41.2077,-8.6674,41.34257,-8.47746,1.2e-05,MATOSINHOS,SANTO TIRSO
1687,41.2077,-8.6674,41.15,-8.5333,1.2e-05,MATOSINHOS,GONDOMAR
1688,41.2077,-8.6674,38.71371,-9.26832,1.1e-05,MATOSINHOS,OEIRAS
1689,41.2077,-8.6674,38.7452,-9.1604,1e-05,MATOSINHOS,LISBOA
1690,41.2077,-8.6674,41.35,-8.75,9e-06,MATOSINHOS,VILA DO CONDE
1691,41.2077,-8.6674,41.15,-8.5333,9e-06,MATOSINHOS,GONDOMAR
1692,41.2077,-8.6674,38.83091,-9.16845,7e-06,MATOSINHOS,LOURES
1693,41.2077,-8.6674,41.2333,-8.6167,7e-06,MATOSINHOS,MAIA
1694,41.2077,-8.6674,38.7452,-9.1604,5e-06,MATOSINHOS,LISBOA
1695,41.2077,-8.6674,38.75,-9.2333,5e-06,MATOSINHOS,AMADORA
1696,41.2077,-8.6674,41.13363,-8.61742,3e-06,MATOSINHOS,VILA NOVA DE GAIA
1697,41.2077,-8.6674,41.2333,-8.6167,3e-06,MATOSINHOS,MAIA
1698,41.2077,-8.6674,41.3499986,-8.5499978,3e-06,MATOSINHOS,TROFA
1699,41.2077,-8.6674,41.3499986,-8.5499978,3e-06,MATOSINHOS,TROFA
1700,41.2077,-8.6674,38.7452,-9.1604,1e-06,MATOSINHOS,LISBOA
1701,41.2077,-8.6674,38.7452,-9.1604,1e-06,MATOSINHOS,LISBOA
1702,41.2077,-8.6674,41.1833,-8.5,1e-06,MATOSINHOS,VALONGO
1703,41.2077,-8.6674,38.83091,-9.16845,1e-06,MATOSINHOS,LOURES
1704,41.2077,-8.6674,38.6803,-9.1583,1e-06,MATOSINHOS,ALMADA
1705,41.2077,-8.6674,41.2,-8.3333,1e-06,MATOSINHOS,PAREDES
1706,41.2077,-8.6674,41.34257,-8.47746,1e-06,MATOSINHOS,SANTO TIRSO
1707,41.2077,-8.6674,41.2,-8.3333,1e-06,MATOSINHOS,PAREDES
1708,41.2077,-8.6674,41.2,-8.3333,1e-06,MATOSINHOS,PAREDES
1709,41.2077,-8.6674,41.2,-8.3333,1e-06,MATOSINHOS,PAREDES
1710,41.2077,-8.6674,38.71371,-9.26832,1e-06,MATOSINHOS,OEIRAS
1711,41.2077,-8.6674,38.79269,-9.1838,0.0,MATOSINHOS,ODIVELAS
1712,41.2077,-8.6674,38.7452,-9.1604,0.0,MATOSINHOS,LISBOA
1713,41.2077,-8.6674,38.75,-9.2333,0.0,MATOSINHOS,AMADORA
1714,41.2077,-8.6674,38.75,-9.2333,0.0,MATOSINHOS,AMADORA
1715,41.2077,-8.6674,38.6803,-9.1583,0.0,MATOSINHOS,ALMADA
1716,41.2077,-8.6674,38.6803,-9.1583,0.0,MATOSINHOS,ALMADA
1717,41.2077,-8.6674,38.6803,-9.1583,0.0,MATOSINHOS,ALMADA
1718,41.2077,-8.6674,41.13363,-8.61742,0.0,MATOSINHOS,VILA NOVA DE GAIA
1719,41.2077,-8.6674,41.13363,-8.61742,0.0,MATOSINHOS,VILA NOVA DE GAIA
1720,41.2077,-8.6674,41.13363,-8.61742,0.0,MATOSINHOS,VILA NOVA DE GAIA
1721,41.2077,-8.6674,41.13363,-8.61742,0.0,MATOSINHOS,VILA NOVA DE GAIA
1722,41.2077,-8.6674,41.13363,-8.61742,0.0,MATOSINHOS,VILA NOVA DE GAIA
1723,41.2077,-8.6674,38.83091,-9.16845,0.0,MATOSINHOS,LOURES
1724,41.2077,-8.6674,38.79269,-9.1838,0.0,MATOSINHOS,ODIVELAS
1725,41.2077,-8.6674,38.79269,-9.1838,0.0,MATOSINHOS,ODIVELAS
1726,41.2077,-8.6674,38.79269,-9.1838,0.0,MATOSINHOS,ODIVELAS
1727,41.2,-8.3333,41.2333,-8.6167,0.12251,PAREDES,MAIA
1728,41.2,-8.3333,41.1495,-8.6108,0.11782000000000001,PAREDES,PORTO
1729,41.2,-8.3333,41.1833,-8.5,0.09390599999999999,PAREDES,VALONGO
1730,41.2,-8.3333,41.1495,-8.6108,0.07056799999999999,PAREDES,PORTO
1731,41.2,-8.3333,41.15,-8.5333,0.066919,PAREDES,GONDOMAR
1732,41.2,-8.3333,41.2077,-8.6674,0.05101,PAREDES,MATOSINHOS
1733,41.2,-8.3333,41.2077,-8.6674,0.049839,PAREDES,MATOSINHOS
1734,41.2,-8.3333,38.7452,-9.1604,0.048355,PAREDES,LISBOA
1735,41.2,-8.3333,41.2077,-8.6674,0.046898,PAREDES,MATOSINHOS
1736,41.2,-8.3333,41.1833,-8.5,0.039389999999999994,PAREDES,VALONGO
1737,41.2,-8.3333,41.15,-8.5333,0.033128,PAREDES,GONDOMAR
1738,41.2,-8.3333,41.1495,-8.6108,0.026812,PAREDES,PORTO
1739,41.2,-8.3333,41.1495,-8.6108,0.023536,PAREDES,PORTO
1740,41.2,-8.3333,41.1833,-8.5,0.021394999999999997,PAREDES,VALONGO
1741,41.2,-8.3333,41.2333,-8.6167,0.018655,PAREDES,MAIA
1742,41.2,-8.3333,41.15,-8.5333,0.018623,PAREDES,GONDOMAR
1743,41.2,-8.3333,38.7452,-9.1604,0.015106,PAREDES,LISBOA
1744,41.2,-8.3333,41.2077,-8.6674,0.012980000000000002,PAREDES,MATOSINHOS
1745,41.2,-8.3333,38.7452,-9.1604,0.011372,PAREDES,LISBOA
1746,41.2,-8.3333,38.7452,-9.1604,0.009678,PAREDES,LISBOA
1747,41.2,-8.3333,38.7452,-9.1604,0.008954,PAREDES,LISBOA
1748,41.2,-8.3333,41.13363,-8.61742,0.008526,PAREDES,VILA NOVA DE GAIA
1749,41.2,-8.3333,41.2333,-8.6167,0.006195,PAREDES,MAIA
1750,41.2,-8.3333,38.7452,-9.1604,0.005973,PAREDES,LISBOA
1751,41.2,-8.3333,38.7452,-9.1604,0.005772,PAREDES,LISBOA
1752,41.2,-8.3333,38.75,-9.2333,0.005612,PAREDES,AMADORA
1753,41.2,-8.3333,41.1495,-8.6108,0.0048,PAREDES,PORTO
1754,41.2,-8.3333,41.34257,-8.47746,0.004157,PAREDES,SANTO TIRSO
1755,41.2,-8.3333,41.2333,-8.6167,0.004031,PAREDES,MAIA
1756,41.2,-8.3333,38.7452,-9.1604,0.003896,PAREDES,LISBOA
1757,41.2,-8.3333,41.13363,-8.61742,0.0038619999999999995,PAREDES,VILA NOVA DE GAIA
1758,41.2,-8.3333,41.13363,-8.61742,0.003588,PAREDES,VILA NOVA DE GAIA
1759,41.2,-8.3333,38.7452,-9.1604,0.003479,PAREDES,LISBOA
1760,41.2,-8.3333,38.7452,-9.1604,0.003179,PAREDES,LISBOA
1761,41.2,-8.3333,38.79269,-9.1838,0.002398,PAREDES,ODIVELAS
1762,41.2,-8.3333,38.7452,-9.1604,0.002303,PAREDES,LISBOA
1763,41.2,-8.3333,41.2333,-8.6167,0.002209,PAREDES,MAIA
1764,41.2,-8.3333,41.2,-8.3333,0.001834,PAREDES,PAREDES
1765,41.2,-8.3333,41.2,-8.3333,0.001834,PAREDES,PAREDES
1766,41.2,-8.3333,41.34257,-8.47746,0.001834,PAREDES,SANTO TIRSO
1767,41.2,-8.3333,41.2,-8.3333,0.001834,PAREDES,PAREDES
1768,41.2,-8.3333,41.2,-8.3333,0.001834,PAREDES,PAREDES
1769,41.2,-8.3333,41.1495,-8.6108,0.001807,PAREDES,PORTO
1770,41.2,-8.3333,38.75,-9.2333,0.001533,PAREDES,AMADORA
1771,41.2,-8.3333,41.1495,-8.6108,0.001506,PAREDES,PORTO
1772,41.2,-8.3333,41.1833,-8.5,0.001082,PAREDES,VALONGO
1773,41.2,-8.3333,41.2333,-8.6167,0.001058,PAREDES,MAIA
1774,41.2,-8.3333,38.83091,-9.16845,0.000984,PAREDES,LOURES
1775,41.2,-8.3333,41.2333,-8.6167,0.000964,PAREDES,MAIA
1776,41.2,-8.3333,41.15,-8.5333,0.000775,PAREDES,GONDOMAR
1777,41.2,-8.3333,41.35,-8.75,0.0007700000000000001,PAREDES,VILA DO CONDE
1778,41.2,-8.3333,38.7452,-9.1604,0.0006389999999999999,PAREDES,LISBOA
1779,41.2,-8.3333,38.7452,-9.1604,0.00047400000000000003,PAREDES,LISBOA
1780,41.2,-8.3333,38.79269,-9.1838,0.000384,PAREDES,ODIVELAS
1781,41.2,-8.3333,41.2333,-8.6167,0.000277,PAREDES,MAIA
1782,41.2,-8.3333,41.2333,-8.6167,0.00026000000000000003,PAREDES,MAIA
1783,41.2,-8.3333,38.7452,-9.1604,0.000172,PAREDES,LISBOA
1784,41.2,-8.3333,38.7452,-9.1604,0.000172,PAREDES,LISBOA
1785,41.2,-8.3333,38.7452,-9.1604,0.000146,PAREDES,LISBOA
1786,41.2,-8.3333,38.75,-9.2333,9.8e-05,PAREDES,AMADORA
1787,41.2,-8.3333,38.79269,-9.1838,9.6e-05,PAREDES,ODIVELAS
1788,41.2,-8.3333,38.79269,-9.1838,9.6e-05,PAREDES,ODIVELAS
1789,41.2,-8.3333,38.83091,-9.16845,7.900000000000001e-05,PAREDES,LOURES
1790,41.2,-8.3333,38.7452,-9.1604,1.6e-05,PAREDES,LISBOA
1791,41.2,-8.3333,38.7452,-9.1604,1e-05,PAREDES,LISBOA
1792,41.1495,-8.6108,41.1495,-8.6108,0.365206,PORTO,PORTO
1793,41.1495,-8.6108,41.1495,-8.6108,0.28209,PORTO,PORTO
1794,41.1495,-8.6108,41.1495,-8.6108,0.08997000000000001,PORTO,PORTO
1795,41.1495,-8.6108,41.2077,-8.6674,0.053770000000000005,PORTO,MATOSINHOS
1796,41.1495,-8.6108,41.1495,-8.6108,0.052283,PORTO,PORTO
1797,41.1495,-8.6108,41.1495,-8.6108,0.048606,PORTO,PORTO
1798,41.1495,-8.6108,41.1495,-8.6108,0.032568,PORTO,PORTO
1799,41.1495,-8.6108,41.2077,-8.6674,0.026708,PORTO,MATOSINHOS
1800,41.1495,-8.6108,41.1495,-8.6108,0.018143,PORTO,PORTO
1801,41.1495,-8.6108,41.2077,-8.6674,0.009556,PORTO,MATOSINHOS
1802,41.1495,-8.6108,41.13363,-8.61742,0.005795000000000001,PORTO,VILA NOVA DE GAIA
1803,41.1495,-8.6108,41.2077,-8.6674,0.0034100000000000003,PORTO,MATOSINHOS
1804,41.1495,-8.6108,41.13363,-8.61742,0.002094,PORTO,VILA NOVA DE GAIA
1805,41.1495,-8.6108,41.15,-8.5333,0.0020039999999999997,PORTO,GONDOMAR
1806,41.1495,-8.6108,41.2333,-8.6167,0.001507,PORTO,MAIA
1807,41.1495,-8.6108,41.2333,-8.6167,0.001355,PORTO,MAIA
1808,41.1495,-8.6108,41.2333,-8.6167,0.000679,PORTO,MAIA
1809,41.1495,-8.6108,41.2333,-8.6167,0.000482,PORTO,MAIA
1810,41.1495,-8.6108,38.7452,-9.1604,0.000411,PORTO,LISBOA
1811,41.1495,-8.6108,38.7452,-9.1604,0.000322,PORTO,LISBOA
1812,41.1495,-8.6108,38.7452,-9.1604,0.0003,PORTO,LISBOA
1813,41.1495,-8.6108,38.7452,-9.1604,0.000296,PORTO,LISBOA
1814,41.1495,-8.6108,38.71371,-9.26832,0.000286,PORTO,OEIRAS
1815,41.1495,-8.6108,41.1833,-8.5,0.000269,PORTO,VALONGO
1816,41.1495,-8.6108,41.15,-8.5333,0.000139,PORTO,GONDOMAR
1817,41.1495,-8.6108,41.13363,-8.61742,0.000127,PORTO,VILA NOVA DE GAIA
1818,41.1495,-8.6108,38.7452,-9.1604,0.00011100000000000001,PORTO,LISBOA
1819,41.1495,-8.6108,38.7452,-9.1604,0.000103,PORTO,LISBOA
1820,41.1495,-8.6108,38.7452,-9.1604,9.1e-05,PORTO,LISBOA
1821,41.1495,-8.6108,38.7452,-9.1604,8.1e-05,PORTO,LISBOA
1822,41.1495,-8.6108,38.7452,-9.1604,7.7e-05,PORTO,LISBOA
1823,41.1495,-8.6108,41.1833,-8.5,7.6e-05,PORTO,VALONGO
1824,41.1495,-8.6108,41.1833,-8.5,7.6e-05,PORTO,VALONGO
1825,41.1495,-8.6108,38.7452,-9.1604,7.2e-05,PORTO,LISBOA
1826,41.1495,-8.6108,41.13363,-8.61742,7.099999999999999e-05,PORTO,VILA NOVA DE GAIA
1827,41.1495,-8.6108,38.7452,-9.1604,6.6e-05,PORTO,LISBOA
1828,41.1495,-8.6108,38.7452,-9.1604,6.2e-05,PORTO,LISBOA
1829,41.1495,-8.6108,38.7452,-9.1604,5.9999999999999995e-05,PORTO,LISBOA
1830,41.1495,-8.6108,38.7452,-9.1604,5.5e-05,PORTO,LISBOA
1831,41.1495,-8.6108,41.2333,-8.6167,5.5e-05,PORTO,MAIA
1832,41.1495,-8.6108,38.7452,-9.1604,5.1e-05,PORTO,LISBOA
1833,41.1495,-8.6108,38.7452,-9.1604,5e-05,PORTO,LISBOA
1834,41.1495,-8.6108,38.7452,-9.1604,5e-05,PORTO,LISBOA
1835,41.1495,-8.6108,41.34257,-8.47746,4.3e-05,PORTO,SANTO TIRSO
1836,41.1495,-8.6108,41.2333,-8.6167,3.9e-05,PORTO,MAIA
1837,41.1495,-8.6108,41.15,-8.5333,3.7e-05,PORTO,GONDOMAR
1838,41.1495,-8.6108,38.7452,-9.1604,3.3e-05,PORTO,LISBOA
1839,41.1495,-8.6108,41.2333,-8.6167,3.2e-05,PORTO,MAIA
1840,41.1495,-8.6108,41.15,-8.5333,2.9999999999999997e-05,PORTO,GONDOMAR
1841,41.1495,-8.6108,41.13363,-8.61742,2.8000000000000003e-05,PORTO,VILA NOVA DE GAIA
1842,41.1495,-8.6108,38.7452,-9.1604,2.3e-05,PORTO,LISBOA
1843,41.1495,-8.6108,41.2333,-8.6167,1.9e-05,PORTO,MAIA
1844,41.1495,-8.6108,38.7452,-9.1604,1.8e-05,PORTO,LISBOA
1845,41.1495,-8.6108,41.2333,-8.6167,1.4999999999999999e-05,PORTO,MAIA
1846,41.1495,-8.6108,38.7452,-9.1604,1.3000000000000001e-05,PORTO,LISBOA
1847,41.1495,-8.6108,41.35,-8.75,1.1e-05,PORTO,VILA DO CONDE
1848,41.1495,-8.6108,38.7452,-9.1604,1e-05,PORTO,LISBOA
1849,41.1495,-8.6108,41.3499986,-8.5499978,8e-06,PORTO,TROFA
1850,41.1495,-8.6108,41.2333,-8.6167,8e-06,PORTO,MAIA
1851,41.1495,-8.6108,41.3499986,-8.5499978,8e-06,PORTO,TROFA
1852,41.1495,-8.6108,38.7452,-9.1604,6e-06,PORTO,LISBOA
1853,41.1495,-8.6108,38.83091,-9.16845,4e-06,PORTO,LOURES
1854,41.1495,-8.6108,38.6803,-9.1583,4e-06,PORTO,ALMADA
1855,41.1495,-8.6108,41.1833,-8.5,3e-06,PORTO,VALONGO
1856,41.1495,-8.6108,38.83091,-9.16845,3e-06,PORTO,LOURES
1857,41.1495,-8.6108,38.75,-9.2333,3e-06,PORTO,AMADORA
1858,41.1495,-8.6108,41.2,-8.3333,2e-06,PORTO,PAREDES
1859,41.1495,-8.6108,41.2,-8.3333,2e-06,PORTO,PAREDES
1860,41.1495,-8.6108,41.2,-8.3333,2e-06,PORTO,PAREDES
1861,41.1495,-8.6108,41.2,-8.3333,2e-06,PORTO,PAREDES
1862,41.1495,-8.6108,41.34257,-8.47746,2e-06,PORTO,SANTO TIRSO
1863,41.1495,-8.6108,41.13363,-8.61742,1e-06,PORTO,VILA NOVA DE GAIA
1864,41.1495,-8.6108,41.13363,-8.61742,1e-06,PORTO,VILA NOVA DE GAIA
1865,41.1495,-8.6108,38.6803,-9.1583,1e-06,PORTO,ALMADA
1866,41.1495,-8.6108,38.6803,-9.1583,1e-06,PORTO,ALMADA
1867,41.1495,-8.6108,38.7452,-9.1604,1e-06,PORTO,LISBOA
1868,41.1495,-8.6108,38.6803,-9.1583,1e-06,PORTO,ALMADA
1869,41.1495,-8.6108,38.75,-9.2333,1e-06,PORTO,AMADORA
1870,41.1495,-8.6108,41.13363,-8.61742,1e-06,PORTO,VILA NOVA DE GAIA
1871,41.1495,-8.6108,41.13363,-8.61742,1e-06,PORTO,VILA NOVA DE GAIA
1872,41.1495,-8.6108,41.13363,-8.61742,1e-06,PORTO,VILA NOVA DE GAIA
1873,41.1495,-8.6108,38.71371,-9.26832,0.0,PORTO,OEIRAS
1874,41.1495,-8.6108,38.79269,-9.1838,0.0,PORTO,ODIVELAS
1875,41.1495,-8.6108,38.75,-9.2333,0.0,PORTO,AMADORA
1876,41.1495,-8.6108,38.83091,-9.16845,0.0,PORTO,LOURES
1877,41.1495,-8.6108,38.75,-9.2333,0.0,PORTO,AMADORA
1878,41.1495,-8.6108,38.61667,-9.11667,0.0,PORTO,SEIXAL
1879,41.1495,-8.6108,41.15,-8.5333,0.0,PORTO,GONDOMAR
1880,41.1495,-8.6108,38.79269,-9.1838,0.0,PORTO,ODIVELAS
1881,41.1495,-8.6108,38.79269,-9.1838,0.0,PORTO,ODIVELAS
1882,41.1495,-8.6108,38.79269,-9.1838,0.0,PORTO,ODIVELAS
1883,41.1495,-8.6108,38.71371,-9.26832,0.0,PORTO,OEIRAS
1884,41.1495,-8.6108,38.83091,-9.16845,0.0,PORTO,LOURES
1885,41.1495,-8.6108,41.3499986,-8.5499978,0.0,PORTO,TROFA
1886,41.1495,-8.6108,41.35,-8.75,0.0,PORTO,VILA DO CONDE
1887,,,41.13363,-8.61742,0.455933,PóVOA DE VARZIM,VILA NOVA DE GAIA
1888,,,41.1495,-8.6108,0.14265799999999998,PóVOA DE VARZIM,PORTO
1889,,,41.2077,-8.6674,0.113192,PóVOA DE VARZIM,MATOSINHOS
1890,,,41.13363,-8.61742,0.092261,PóVOA DE VARZIM,VILA NOVA DE GAIA
1891,,,41.1495,-8.6108,0.050232,PóVOA DE VARZIM,PORTO
1892,,,41.1495,-8.6108,0.042293,PóVOA DE VARZIM,PORTO
1893,,,41.1495,-8.6108,0.027681,PóVOA DE VARZIM,PORTO
1894,,,41.2077,-8.6674,0.014137,PóVOA DE VARZIM,MATOSINHOS
1895,,,41.2077,-8.6674,0.011427,PóVOA DE VARZIM,MATOSINHOS
1896,,,41.1495,-8.6108,0.008526,PóVOA DE VARZIM,PORTO
1897,,,41.1495,-8.6108,0.007914000000000001,PóVOA DE VARZIM,PORTO
1898,,,38.7452,-9.1604,0.005751,PóVOA DE VARZIM,LISBOA
1899,,,41.2333,-8.6167,0.005307,PóVOA DE VARZIM,MAIA
1900,,,38.7452,-9.1604,0.003452,PóVOA DE VARZIM,LISBOA
1901,,,38.7452,-9.1604,0.002782,PóVOA DE VARZIM,LISBOA
1902,,,41.2077,-8.6674,0.0027489999999999997,PóVOA DE VARZIM,MATOSINHOS
1903,,,38.7452,-9.1604,0.00248,PóVOA DE VARZIM,LISBOA
1904,,,38.7452,-9.1604,0.0023940000000000003,PóVOA DE VARZIM,LISBOA
1905,,,38.7452,-9.1604,0.0016059999999999998,PóVOA DE VARZIM,LISBOA
