linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
902225121,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.217087891364862,44,1.408302016765345,Carnide,16.675974526222202,sao-joao-do-estoril,2.58162009248186,889,5.141866838491606,Cascais
902225123,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,10.944524371071589,44,1.4981604198394367,Carnide,16.56037783800543,sao-joao-do-estoril,2.2901647303198396,889,4.7615923712800345,Cascais
902225124,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,10.97554380578607,44,1.4815856882602965,Carnide,16.57366670431878,sao-joao-do-estoril,2.3207804414179085,889,4.804761535109325,Cascais
902228977,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,910628861,11.257688399958047,44,1.4048333412904033,Carnide,16.69397208834208,sao-joao-do-estoril,2.6264747020050514,889,5.197685686984375,Cascais
902229433,R1 - AM Lisboa,Lisboa,Sintra,88.905485,537321129,10.33736734561807,118,1.925810188093574,Carnide,16.97860167423385,sao-pedro-do-estoril-,0.17508466922673022,889,3.4810945332065306,Cascais
902229437,R1 - AM Lisboa,Lisboa,Cascais,1614.890524,537321129,10.004955772884317,118,1.4403122336968015,Colégio Militar,16.78566342699817,sao-pedro-do-estoril-,0.4251873279759577,889,3.133402902762563,Cascais
905826191,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,13.035049523005268,81,1.8265202655376933,Carnide,16.935795026202673,sintra-,4.787147028738491,747,6.738911900418873,Cascais
905952738,R1 - AM Lisboa,Lisboa,Sintra,377.001591,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
905952738,R1 - AM Lisboa,Lisboa,Sintra,377.001591,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
905952738,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
905952738,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
905952738,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
905952738,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.982151252394777,81,1.842706883230276,Carnide,16.875890580775213,sintra-,4.783019160867513,747,6.685490543109666,Cascais
906957256,R1 - AM Lisboa,Lisboa,Sintra,243.996163,537321129,14.361905426737414,68,1.1215047382853351,Carnide,20.28829676874985,cascais,1.0579898128901752,889,7.668084625675918,Cascais
906957256,R1 - AM Lisboa,Lisboa,Cascais,4713.61615,537321129,14.361905426737414,68,1.1215047382853351,Carnide,20.28829676874985,cascais,1.0579898128901752,889,7.668084625675918,Cascais
907029834,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.695213815125038,86,1.1861129564735686,Carnide,19.337463545067575,monte-estoril,1.680896853503228,889,7.1939424923686275,Cascais
907029835,R1 - AM Lisboa,Lisboa,Oeiras,165.110186,537321129,13.715441200727485,86,1.2153219013792096,Carnide,19.36666740873622,monte-estoril,1.657517870043335,889,7.20707145995745,Cascais
907029835,R1 - AM Lisboa,Lisboa,Sintra,105.070118,537321129,13.715441200727485,86,1.2153219013792096,Carnide,19.36666740873622,monte-estoril,1.657517870043335,889,7.20707145995745,Cascais
907029835,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.715441200727485,86,1.2153219013792096,Carnide,19.36666740873622,monte-estoril,1.657517870043335,889,7.20707145995745,Cascais
907046090,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.265148975562136,119,1.6936400821350004,Carnide,15.707953301039224,sao-pedro-do-estoril-,1.4333167019304618,889,2.564971736217236,Cascais
909580852,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.421123021658662,101803,2.455049996092748,Carnide,24.70505152803388,cascais,5.68498008733243,889,12.881846677821947,Cascais
909580854,R1 - AM Lisboa,Lisboa,Cascais,408.105381,537321129,19.3957639894074,101804,2.4945557332412926,Carnide,24.748520297455034,cascais,5.5630113421053675,889,12.824022556255978,Cascais
909580854,R1 - AM Lisboa,Lisboa,Oeiras,165.110186,537321129,19.3957639894074,101804,2.4945557332412926,Carnide,24.748520297455034,cascais,5.5630113421053675,889,12.824022556255978,Cascais
909580855,R1 - AM Lisboa,Lisboa,Oeiras,454.053011,537321129,19.39396878384069,101804,2.4904255018139656,Carnide,24.742394655657893,cascais,5.5675861371369795,889,12.824321998810472,Cascais
909580855,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.39396878384069,101804,2.4904255018139656,Carnide,24.742394655657893,cascais,5.5675861371369795,889,12.824321998810472,Cascais
909688262,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.760193392810168,86,1.31456805564561,Carnide,19.442489790227068,monte-estoril,1.5755523075787137,889,7.229296133024797,Cascais
909688264,R1 - AM Lisboa,Lisboa,Cascais,405.03692,537321129,13.81750901833271,86,1.357114390733488,Carnide,19.509916933575568,monte-estoril,1.556461197556946,889,7.276907821888749,Cascais
909688265,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.798303132366664,86,1.3415487396958268,Carnide,19.486975855162576,monte-estoril,1.5635382453003688,889,7.26114842298074,Cascais
909688272,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.74000781916574,86,1.1008699116196594,Carnide,19.350549105488746,monte-estoril,1.7740631946753256,889,7.256527723087936,Cascais
909688274,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.947145983165846,73,1.569925470028798,Carnide,19.70088381522114,monte-estoril,1.4192084972653842,889,7.362517982467679,Cascais
909688275,R1 - AM Lisboa,Lisboa,Cascais,405.03692,537321129,13.936356530744991,73,1.569547063161214,Carnide,19.689073781454088,monte-estoril,1.4187394887948501,889,7.352883241930137,Cascais
909688276,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.900473840842054,86,1.5258800654601894,Carnide,19.64211994000205,monte-estoril,1.4388280243053988,889,7.325404529706666,Cascais
909688277,R1 - AM Lisboa,Lisboa,Cascais,319.119997,537321129,13.893412324586187,86,1.5063522436690842,Carnide,19.629209592366198,monte-estoril,1.4530029595864082,889,7.322195149767068,Cascais
909688280,R1 - AM Lisboa,Lisboa,Cascais,319.119997,537321129,13.874343265889685,86,1.4481486948499958,Carnide,19.592425859537283,monte-estoril,1.497032644155485,889,7.314796218445518,Cascais
909688281,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.867043066167636,86,1.4290965315467323,Carnide,19.579397052544135,monte-estoril,1.5111645070305104,889,7.3113738916866655,Cascais
909691389,R1 - AM Lisboa,Lisboa,Oeiras,24.524151,537321129,13.404010366301948,50,1.0371624861788502,Carnide,19.096652421244872,monte-estoril,1.5373842930190749,889,6.888959369237491,Cascais
909692532,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,10.194913664121547,16,1.9171871201127348,Carnide,15.254701356187658,sao-joao-do-estoril,3.840318588071836,747,4.141741827348546,Cascais
909692790,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,10.224226130835769,43,2.1841585584290173,Carnide,16.295847172564233,sao-joao-do-estoril,1.7572641661623418,889,3.7218071600774936,Cascais
910399475,R1 - AM Lisboa,Lisboa,Lisboa,652.96861,537321129,10.945842861196127,43,1.3423010348304036,Carnide,17.170760379339516,sao-joao-do-estoril,0.8569911832378968,889,4.25439209683109,Cascais
910399476,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,10.928615238511254,43,1.361140423866281,Carnide,17.150100091684095,sao-joao-do-estoril,0.8781897179793067,889,4.240534849855236,Cascais
910404665,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.870371504491194,119,2.2073888397345285,Carnide,16.196477883919346,sao-pedro-do-estoril-,1.2446437852517385,889,3.1976568002849164,Cascais
910404672,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,9.493271304119988,118,1.001453883602654,Colégio Militar,16.303113025830893,parede,0.6489060943367094,889,2.621818378713419,Cascais
910404678,R1 - AM Lisboa,Lisboa,Oeiras,56.421404,537321129,10.033924145169763,9,2.112668313138244,Carnide,16.079219658707952,sao-pedro-do-estoril-,1.878605338225896,889,3.58420933011026,Cascais
910404679,R1 - AM Lisboa,Lisboa,Oeiras,67.974549,537321129,9.998605326437652,9,2.068819987899012,Carnide,16.031706933901216,sao-pedro-do-estoril-,1.91931560844024,889,3.566452486750467,Cascais
917617161,R1 - AM Lisboa,Lisboa,Cascais,387.1769,537321129,14.662233577679627,53,1.0307951356831462,Carnide,20.461412332619407,cascais,1.4496685869784205,889,8.020376162782998,Cascais
917617163,R1 - AM Lisboa,Lisboa,Cascais,387.1769,537321129,14.597674128575926,53,1.0806320521914825,Carnide,20.388214650857122,cascais,1.473768076616086,889,7.962880211622655,Cascais
917617164,R1 - AM Lisboa,Lisboa,Cascais,2223.723427,537321129,14.365338986505678,53,1.283603345701308,Carnide,20.130342503205245,cascais,1.5675277324454733,889,7.754168793868786,Cascais
926174141,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,11.291611842700204,46,1.2049799088773625,Carnide,16.025083948633288,sao-joao-do-estoril,4.222357757418556,747,5.122962739761714,Cascais
926174142,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,11.232778371652898,46,1.2720268587302463,Carnide,15.957896854108707,sao-joao-do-estoril,4.248081949080128,747,5.059547902523522,Cascais
926607614,R1 - AM Lisboa,Lisboa,Oeiras,253.652446,537321129,11.345019503784904,50,1.0256408260239946,Carnide,17.1373543842941,sao-joao-do-estoril,1.7193519017510095,889,4.9404838134565345,Cascais
929279583,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,11.094199349455693,50,1.2897745472372952,Carnide,16.99217368595447,sao-joao-do-estoril,1.5369309268658018,889,4.6310101690843,Cascais
931726426,R1 - AM Lisboa,Lisboa,Mafra,88.905485,537321129,9.15604217509507,9,1.353752680638743,Carnide,15.340426587532644,sao-pedro-do-estoril-,2.0180472792462325,889,2.7264843191000487,Cascais
931794519,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.867585775445692,81,1.9921052705394136,Carnide,16.695600412880573,sintra-,4.679154062764246,747,6.568906143256513,Cascais
931794519,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.867585775445692,81,1.9921052705394136,Carnide,16.695600412880573,sintra-,4.679154062764246,747,6.568906143256513,Cascais
931794519,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.867585775445692,81,1.9921052705394136,Carnide,16.695600412880573,sintra-,4.679154062764246,747,6.568906143256513,Cascais
931794519,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.867585775445692,81,1.9921052705394136,Carnide,16.695600412880573,sintra-,4.679154062764246,747,6.568906143256513,Cascais
940831536,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.746645419086482,86,1.2998699259472883,Carnide,19.42484513373096,monte-estoril,1.5852371029068142,889,7.2191455871846735,Cascais
940831537,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.742403870020262,86,1.2955465403646589,Carnide,19.419404029125047,monte-estoril,1.5880675371819262,889,7.215919132743114,Cascais
941447294,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,15.129568432661605,99,2.5431771583663054,Carnide,19.070663471429487,sintra-,4.993697091387805,747,8.85091243862815,Cascais
941447294,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,648.516119,819525518,15.129568432661605,99,2.5431771583663054,Carnide,19.070663471429487,sintra-,4.993697091387805,747,8.85091243862815,Cascais
942320671,R1 - AM Lisboa,Lisboa,Sintra,192.62855,819525518,12.731184365569248,81,1.8695874626068765,Carnide,16.625002094223458,sintra-,4.838878004168871,747,6.433579553120097,Cascais
957921423,R1 - AM Lisboa,Lisboa,Oeiras,154.10284,537321129,17.500297076299194,101811,1.5000650630983314,Carnide,23.748968689972656,cascais,3.1249554625939675,889,10.651709277946987,Cascais
957921423,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,17.500297076299194,101811,1.5000650630983314,Carnide,23.748968689972656,cascais,3.1249554625939675,889,10.651709277946987,Cascais
957921424,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537321129,17.59687800591396,101811,1.5862392868320137,Carnide,23.840118717566767,cascais,3.219436176275364,889,10.748638715631133,Cascais
957921424,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,17.59687800591396,101811,1.5862392868320137,Carnide,23.840118717566767,cascais,3.219436176275364,889,10.748638715631133,Cascais
957921424,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,17.59687800591396,101811,1.5862392868320137,Carnide,23.840118717566767,cascais,3.219436176275364,889,10.748638715631133,Cascais
1005101522,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,9.433020990243833,12,1.2691119677408982,Carnide,14.77727669175678,sao-pedro-do-estoril-,3.65059798469984,747,3.548156768179145,Cascais
1006214621,R1 - AM Lisboa,Lisboa,Cascais,234.398988,537321129,9.880078924372727,118,1.4426972366876294,Colégio Militar,16.608663027945926,sao-pedro-do-estoril-,0.4869215115927497,889,3.0131231161878196,Cascais
1006214622,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.005178535360233,118,1.5715145873748364,Carnide,16.71177771165395,sao-pedro-do-estoril-,0.362699053043306,889,3.140417592104908,Cascais
1006214628,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,9.832399381529386,118,1.3985488931628691,Colégio Militar,16.566007714326222,sao-pedro-do-estoril-,0.5350208801366437,889,2.96503428517253,Cascais
1037617925,R1 - AM Lisboa,Lisboa,Oeiras,28.61151,537321129,10.417415307786673,50,1.9743170345848116,Carnide,16.409701930487522,sao-joao-do-estoril,1.7456460789815964,889,3.959513384347873,Cascais
1084897451,R1 - AM Lisboa,Lisboa,Oeiras,272.890446,537321129,19.38575191713429,101804,2.4925662005133704,Carnide,24.75250697833928,cascais,5.5345558804662005,889,12.807674793677057,Cascais
1084897481,R1 - AM Lisboa,Lisboa,Oeiras,417.361858,537321129,19.357565543929447,101804,2.46173661332511,Carnide,24.720364972693954,cascais,5.515472575185681,889,12.782059134878052,Cascais
1084897875,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,537321129,19.57688733603146,101804,2.7270654086145343,Carnide,25.000452842123533,cascais,5.627590157180703,889,12.968195195030994,Cascais
1084898042,R1 - AM Lisboa,Lisboa,Oeiras,417.361858,537321129,19.634957426076923,101804,2.8002243534934212,Carnide,25.07518141272821,cascais,5.6586666666162095,889,13.017557777938883,Cascais
1084898043,R1 - AM Lisboa,Lisboa,Oeiras,309.581598,537321129,19.62436899336867,101804,2.787659423933103,Carnide,25.062480328592716,cascais,5.651772037004247,889,13.008137227654922,Cascais
1084898054,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.136013572481982,101806,2.675400970590994,Carnide,25.10939925548484,cascais,4.743849671763762,889,12.33490495123217,Cascais
1084898290,R1 - AM Lisboa,Lisboa,Cascais,272.070254,537321129,14.80428634245346,68,1.1068710131001458,Carnide,21.328242382762294,cascais,1.1642292649090007,889,7.934576282179783,Cascais
1084898320,R1 - AM Lisboa,Lisboa,Cascais,272.070254,537321129,14.772783583526607,68,1.0549746511363407,Carnide,21.28669197035082,cascais,1.1126953915589461,889,7.903763372496001,Cascais
1085545918,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,19.242048882585255,101803,2.1751740768553747,Carnide,24.44973789381885,cascais,5.652667641315787,889,12.74674786901878,Cascais
1085546331,R1 - AM Lisboa,Lisboa,Cascais,476.122945,537321129,14.800536322529009,68,1.107291863290686,Carnide,21.325160943145487,cascais,1.1647698736304586,889,7.930796026661304,Cascais
1085546445,R1 - AM Lisboa,Lisboa,Cascais,748.193199,537321129,14.800536322529009,68,1.107291863290686,Carnide,21.325160943145487,cascais,1.1647698736304586,889,7.930796026661304,Cascais
1132922054,R1 - AM Lisboa,Lisboa,Sintra,105.070118,537321129,13.76134657542984,86,1.0805318665189538,Carnide,19.363552003605477,monte-estoril,1.799620334293876,889,7.281939628624564,Cascais
1132922054,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.76134657542984,86,1.0805318665189538,Carnide,19.363552003605477,monte-estoril,1.799620334293876,889,7.281939628624564,Cascais
1132922054,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,13.76134657542984,86,1.0805318665189538,Carnide,19.363552003605477,monte-estoril,1.799620334293876,889,7.281939628624564,Cascais
1147377404,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,819525518,18.112106920604266,101803,1.1563777597559537,Carnide,22.91424863263013,cascais,5.5907729243936855,889,11.902069584113203,Cascais
1159862635,R1 - AM Lisboa,Lisboa,Cascais,5559.016636,537321129,14.414018387126124,53,1.2241274209878632,Carnide,20.13234076291348,cascais,1.7060954339216008,889,7.8266341568777476,Cascais
1159862635,R1 - AM Lisboa,Lisboa,Mafra,77.05142,537321129,14.414018387126124,53,1.2241274209878632,Carnide,20.13234076291348,cascais,1.7060954339216008,889,7.8266341568777476,Cascais
1159862636,R1 - AM Lisboa,Lisboa,Cascais,4022.962852,537321129,14.415882891194086,53,1.2219918929405158,Carnide,20.127347212968505,monte-estoril,1.7232440157485789,889,7.832299966205903,Cascais
1160167642,R1 - AM Lisboa,Lisboa,Cascais,1889.592693,537321129,14.62443367964142,53,1.038794855873321,Carnide,20.251950327720703,cascais,1.974208019547536,889,8.079131821309629,Cascais
1160167643,R1 - AM Lisboa,Lisboa,Cascais,1889.592693,537321129,14.617532441561195,53,1.052187060812366,Carnide,20.2363257425746,cascais,2.0004728621342656,889,8.07772693410159,Cascais
1160544592,R1 - AM Lisboa,Lisboa,Cascais,319.119997,537321129,14.045436845382946,68,1.4441556841866818,Carnide,19.895552582722534,monte-estoril,1.2050086247924878,889,7.402304554028201,Cascais
1160544593,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,14.03545389482157,68,1.4991832848906557,Carnide,19.868637295717136,monte-estoril,1.2430954738117457,889,7.401858871553919,Cascais
1160544601,R1 - AM Lisboa,Lisboa,Sintra,105.070118,537321129,14.355538326371569,53,1.347352684720388,Carnide,20.196150296035878,cascais,1.332262724387142,889,7.7044786038872255,Cascais
1160544601,R1 - AM Lisboa,Lisboa,Cascais,4922.680661,537321129,14.355538326371569,53,1.347352684720388,Carnide,20.196150296035878,cascais,1.332262724387142,889,7.7044786038872255,Cascais
1160544602,R1 - AM Lisboa,Lisboa,Oeiras,580.369644,537321129,14.355417401587047,53,1.3311867718320054,Carnide,20.178814221640078,cascais,1.386498755842276,889,7.713319514236576,Cascais
1160544602,R1 - AM Lisboa,Lisboa,Cascais,5593.309971,537321129,14.355417401587047,53,1.3311867718320054,Carnide,20.178814221640078,cascais,1.386498755842276,889,7.713319514236576,Cascais
1160544602,R1 - AM Lisboa,Lisboa,Sintra,243.996163,537321129,14.355417401587047,53,1.3311867718320054,Carnide,20.178814221640078,cascais,1.386498755842276,889,7.713319514236576,Cascais
1161078546,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.612137595880473,51,1.127578198834929,Carnide,19.520827038156586,monte-estoril,0.9066260013140504,889,6.956758572644678,Cascais
1161078547,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.59561095531917,51,1.1371444703124902,Carnide,19.47915430359402,monte-estoril,0.9780457483050324,889,6.95465592307917,Cascais
1161078547,R1 - AM Lisboa,Lisboa,Sintra,105.070118,537321129,13.59561095531917,51,1.1371444703124902,Carnide,19.47915430359402,monte-estoril,0.9780457483050324,889,6.95465592307917,Cascais
1161788214,R1 - AM Lisboa,Lisboa,Oeiras,26.823290000000004,910628861,11.028521215723755,44,1.353525623838676,Carnide,16.74355779458333,sao-joao-do-estoril,2.017343192831534,889,4.7359964957719125,Cascais
1162103305,R1 - AM Lisboa,Lisboa,Oeiras,64.375897,537321129,10.856171821461249,50,1.5138744949569127,Carnide,16.71340627957206,sao-joao-do-estoril,1.7530623214679726,889,4.458526562933795,Cascais
1162103307,R1 - AM Lisboa,Lisboa,Oeiras,609.702029,537321129,10.516922194324325,44,1.8524470161748303,Carnide,16.36484516980022,sao-joao-do-estoril,1.9767998812318441,889,4.178977237298049,Cascais
1162103308,R1 - AM Lisboa,Lisboa,Oeiras,26.823290000000004,537321129,10.53546461458282,44,1.8333362551785242,Carnide,16.36827692579481,sao-joao-do-estoril,1.9978122132241636,889,4.209063327248239,Cascais
1162103310,R1 - AM Lisboa,Lisboa,Cascais,90.690085,910628861,10.472329131453467,44,1.9054306806138557,Carnide,16.23568921886685,sao-joao-do-estoril,2.189615653883754,889,4.225961262505049,Cascais
1162105229,R1 - AM Lisboa,Lisboa,Oeiras,235.502434,537321129,9.668662403691936,9,1.6754970696266698,Carnide,15.588508702807925,sao-pedro-do-estoril-,2.308672272725103,889,3.421016598642584,Cascais
1162105230,R1 - AM Lisboa,Setúbal,Almada,27.548637,537321129,9.780497480411537,9,1.7846992825789818,Carnide,15.684993527835932,sao-pedro-do-estoril-,2.3005108360760813,889,3.524589670658421,Cascais
1162105230,R1 - AM Lisboa,Lisboa,Oeiras,823.684482,537321129,9.780497480411537,9,1.7846992825789818,Carnide,15.684993527835932,sao-pedro-do-estoril-,2.3005108360760813,889,3.524589670658421,Cascais
1162105230,R1 - AM Lisboa,Lisboa,Cascais,96.024796,537321129,9.780497480411537,9,1.7846992825789818,Carnide,15.684993527835932,sao-pedro-do-estoril-,2.3005108360760813,889,3.524589670658421,Cascais
1162119704,R1 - AM Lisboa,Lisboa,Oeiras,108.828102,537321129,10.17612329312241,43,2.103458180332753,Carnide,16.47676831874833,sao-pedro-do-estoril-,1.1823331590941162,889,3.493566992183871,Cascais
1162270630,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.904312048467414,9,2.0865897070287778,Carnide,16.079816757255625,sao-pedro-do-estoril-,1.60208096940987,889,3.352822808336114,Cascais
1162272972,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.882794783584773,9,2.1917789324896813,Carnide,16.173529819911348,sao-pedro-do-estoril-,1.325864552383754,889,3.236300837471187,Cascais
1162272973,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.916114277196787,9,2.144621906264702,Carnide,16.137106432285837,sao-pedro-do-estoril-,1.4840778649674786,889,3.323269527875891,Cascais
1162277342,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537321129,9.375038337598637,9,1.5551984808481567,Carnide,15.547289664354391,sao-pedro-do-estoril-,1.8945296666554396,889,2.9133688581368697,Cascais
1162277342,R1 - AM Lisboa,Lisboa,Mafra,177.810969,537321129,9.375038337598637,9,1.5551984808481567,Carnide,15.547289664354391,sao-pedro-do-estoril-,1.8945296666554396,889,2.9133688581368697,Cascais
1162277343,R1 - AM Lisboa,Lisboa,Mafra,177.810969,537321129,9.466246849476084,9,1.6216632495170449,Carnide,15.615135732283948,sao-pedro-do-estoril-,1.8893340987103948,889,3.0116355353638817,Cascais
1195428599,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,11.217508650511947,50,1.1523148390803328,Carnide,17.03254890715159,sao-joao-do-estoril,1.6990637318098418,889,4.80936107620144,Cascais
1195431251,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.527760502436125,51,1.1369782026318156,Carnide,19.36532990132137,monte-estoril,1.1089867574750618,889,6.916101827414303,Cascais
1195431252,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.528864760785662,51,1.1821182145588625,Carnide,19.33664049903756,monte-estoril,1.1966104170954184,889,6.9345834246621925,Cascais
1195431942,R1 - AM Lisboa,Lisboa,Lisboa,272.070254,537321129,13.623490376944828,50,1.2558112713353256,Carnide,19.30061908726055,monte-estoril,1.577221536383837,889,7.104296416545314,Cascais
1195533613,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,9.517739715716662,12,1.363939862887208,Carnide,14.762238641193752,sao-pedro-do-estoril-,3.8291096506207896,747,3.5603270456483975,Cascais
1195553066,R1 - AM Lisboa,Lisboa,Oeiras,162.858417,537321129,9.463673552987153,9,1.5057440075390334,Carnide,15.470402706672788,sao-pedro-do-estoril-,2.2080495522897694,889,3.1653929209363008,Cascais
1195553067,R1 - AM Lisboa,Lisboa,Oeiras,34.333812,537321129,9.527312850909178,9,1.5635691024350027,Carnide,15.52109798848103,sao-pedro-do-estoril-,2.2046106098151665,889,3.2289336173401324,Cascais
1196160124,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,819525518,11.466641645967117,112,1.189181236874925,Carnide,16.812598870665006,sao-joao-do-estoril,2.8064681218678795,889,5.45926070373732,Cascais
1196160125,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,819525518,11.495407757601335,112,1.1531672349214663,Carnide,16.829733830668893,sao-joao-do-estoril,2.830734687313575,889,5.494511719003003,Cascais
1196161212,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,819525518,11.414066535780293,112,1.2380495225039905,Carnide,16.770600636162875,sao-joao-do-estoril,2.7886424845732205,889,5.405597690494809,Cascais
1196161213,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,819525518,11.435633994238627,112,1.2179307046610452,Carnide,16.787814131079973,sao-joao-do-estoril,2.7958607816953083,889,5.4276199233267635,Cascais
1197157389,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,8.96741540344972,122,1.5529602404485312,Carnide,15.403016228668351,parede,1.676162112024567,889,2.311474813588924,Cascais
1206851650,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,14.165153198448227,68,1.3747865431095223,Carnide,20.025336259580072,monte-estoril,1.2415512957475732,889,7.511676557924352,Cascais
1209948958,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,9.606630134046227,118,1.2080061309274328,Colégio Militar,16.358411682164647,sao-pedro-do-estoril-,0.7621723872638526,889,2.738268016229936,Cascais
1209948961,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,9.630516539855444,118,1.2140106102888206,Colégio Militar,16.38628340123158,sao-pedro-do-estoril-,0.7399529153917934,889,2.7614777977977214,Cascais
1212896235,R1 - AM Lisboa,Lisboa,Odivelas,293.388099,537321129,11.274690074562109,43,1.0108961602605468,Carnide,17.58002733706359,sao-joao-do-estoril,0.42087424867222495,889,4.518655004743974,Cascais
1212896236,R1 - AM Lisboa,Lisboa,Oeiras,272.070254,537321129,11.212105675080744,43,1.07119906370951,Carnide,17.516256193441375,sao-joao-do-estoril,0.475956172195897,889,4.459646127685486,Cascais
1212896236,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,11.212105675080744,43,1.07119906370951,Carnide,17.516256193441375,sao-joao-do-estoril,0.475956172195897,889,4.459646127685486,Cascais
1218045333,R1 - AM Lisboa,Lisboa,Cascais,272.070254,819525518,9.49250990503174,11,1.312876828023445,Carnide,14.963624103299384,sao-pedro-do-estoril-,3.3648694109794066,747,3.7145814655958453,Cascais
1220020970,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.851137859916115,81,1.3941806834113322,Carnide,16.954652700507694,sintra-,5.232368908386252,747,6.569311433416304,Cascais
