linkid,api_county,api_city,api_district
1217938585,Porto,Maia,Maia
587744411,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587744412,Lisboa,Vila Franca de Xira,Vila Franca de Xira
863782044,Lisboa,Cascais,Cascais
1217938586,Porto,Maia,Maia
876627107,Lisboa,Loures,Loures
876627108,Lisboa,Loures,Loures
876627109,Lisboa,Loures,Loures
915162279,Setúbal,Setúbal,Setúbal
876627114,Lisboa,Loures,Loures
876627116,Lisboa,Loures,Loures
746341551,Lisboa,Lisboa,Lisboa
746341552,Lisboa,Lisboa,Lisboa
876627121,Lisboa,Loures,Loures
1168655536,Porto,Gondomar,Gondomar
746341557,Lisboa,Lisboa,Lisboa
746341559,Lisboa,Lisboa,Lisboa
576734404,Setúbal,Palmela,Palmela
576734408,Setúbal,Palmela,Palmela
1217938635,Porto,Maia,Maia
1217938636,Porto,Maia,Maia
575161550,Setúbal,Almada,Almada
575161551,Setúbal,Almada,Almada
575161560,Setúbal,Almada,Almada
1166034137,Porto,Vila Nova de Gaia,Vila Nova de Gaia
575161562,Setúbal,Almada,Almada
1166034139,Porto,Vila Nova de Gaia,Vila Nova de Gaia
575161564,Setúbal,Almada,Almada
1202210010,Porto,Maia,Maia
1202210011,Porto,Maia,Maia
877413604,Lisboa,Mafra,Mafra
575161573,Setúbal,Almada,Almada
575161574,Setúbal,Almada,Almada
877413605,Lisboa,Mafra,Mafra
575161583,Setúbal,Almada,Almada
1201423600,Porto,Porto,Porto
575161585,Setúbal,Almada,Almada
575161588,Setúbal,Almada,Almada
575161589,Setúbal,Almada,Almada
877413621,Lisboa,Mafra,Mafra
1217938678,Porto,Maia,Maia
575161592,Setúbal,Almada,Almada
1217938679,Porto,Maia,Maia
877413627,Lisboa,Mafra,Mafra
1212957951,Lisboa,Lisboa,Lisboa
1212957952,Lisboa,Lisboa,Lisboa
575161618,Setúbal,Almada,Almada
575161624,Setúbal,Almada,Almada
575161626,Setúbal,Almada,Almada
1217938718,Porto,Maia,Maia
1217938719,Porto,Maia,Maia
575161633,Setúbal,Almada,Almada
812139810,Lisboa,Lisboa,Lisboa
812139811,Lisboa,Lisboa,Lisboa
575161634,Setúbal,Almada,Almada
575161642,Setúbal,Almada,Almada
575161643,Setúbal,Almada,Almada
575161648,Setúbal,Almada,Almada
575161649,Setúbal,Almada,Almada
1159218480,Porto,Gondomar,Gondomar
851461430,Lisboa,Lisboa,Lisboa
575161657,Setúbal,Almada,Almada
575161662,Setúbal,Almada,Almada
575161667,Setúbal,Almada,Almada
575161680,Setúbal,Almada,Almada
587744592,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587744593,Lisboa,Vila Franca de Xira,Vila Franca de Xira
575161686,Setúbal,Almada,Almada
575161687,Setúbal,Almada,Almada
575161689,Setúbal,Almada,Almada
575161702,Setúbal,Almada,Almada
575161705,Setúbal,Almada,Almada
575161706,Setúbal,Almada,Almada
575161710,Setúbal,Almada,Almada
575161711,Setúbal,Almada,Almada
575161712,Setúbal,Almada,Almada
575161713,Setúbal,Almada,Almada
587744628,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587744631,Porto,Vila Nova de Gaia,Vila Nova de Gaia
575161720,Setúbal,Almada,Almada
587744632,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587744633,Porto,Vila Nova de Gaia,Vila Nova de Gaia
575161733,Setúbal,Almada,Almada
876627334,Lisboa,Sintra,Sintra
876627335,Lisboa,Sintra,Sintra
576734600,Setúbal,Palmela,Palmela
575161737,Setúbal,Almada,Almada
576734601,Setúbal,Palmela,Palmela
576734604,Setúbal,Palmela,Palmela
576734606,Setúbal,Palmela,Palmela
807421326,Porto,Porto,Porto
576734608,Setúbal,Palmela,Palmela
876627345,Lisboa,Sintra,Sintra
876627346,Lisboa,Sintra,Sintra
575161747,Setúbal,Almada,Almada
915162517,Setúbal,Setúbal,Setúbal
575161751,Setúbal,Almada,Almada
915162519,Setúbal,Setúbal,Setúbal
575161756,Setúbal,Almada,Almada
576734622,Setúbal,Palmela,Palmela
576734623,Setúbal,Palmela,Palmela
576734626,Setúbal,Palmela,Palmela
932201890,Lisboa,Lisboa,Lisboa
932201891,Lisboa,Lisboa,Lisboa
575161765,Setúbal,Almada,Almada
576734631,Setúbal,Palmela,Palmela
1220036007,Lisboa,Cascais,Cascais
916211113,Setúbal,Almada,Almada
916211114,Setúbal,Almada,Almada
576734633,Setúbal,Palmela,Palmela
916211115,Setúbal,Almada,Almada
1220036008,Lisboa,Cascais,Cascais
576734638,Setúbal,Palmela,Palmela
916211119,Setúbal,Almada,Almada
841237936,Setúbal,Barreiro,Barreiro
841237937,Setúbal,Barreiro,Barreiro
576734642,Setúbal,Palmela,Palmela
841237938,Setúbal,Barreiro,Barreiro
841237939,Setúbal,Barreiro,Barreiro
841237940,Setúbal,Barreiro,Barreiro
841237941,Setúbal,Barreiro,Barreiro
841237943,Setúbal,Barreiro,Barreiro
746341809,Lisboa,Lisboa,Lisboa
841237945,Setúbal,Barreiro,Barreiro
841237946,Setúbal,Barreiro,Barreiro
746341810,Lisboa,Lisboa,Lisboa
849888700,Lisboa,Mafra,Mafra
1219686311,Lisboa,Loures,Loures
576734664,Setúbal,Palmela,Palmela
1212958168,Lisboa,Lisboa,Lisboa
1212958169,Lisboa,Lisboa,Lisboa
877413855,Lisboa,Odivelas,Odivelas
877413856,Lisboa,Odivelas,Odivelas
588006883,Setúbal,Almada,Almada
587744741,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587744742,Lisboa,Vila Franca de Xira,Vila Franca de Xira
588006887,Setúbal,Almada,Almada
915716511,Setúbal,Seixal,Seixal
877413866,Lisboa,Odivelas,Odivelas
915716512,Setúbal,Seixal,Seixal
913065457,Lisboa,Lisboa,Lisboa
575161845,Setúbal,Almada,Almada
1033651702,Braga,Vila Nova de Famalicão,Vila Nova de Famalicão
1220036085,Lisboa,Cascais,Cascais
1220036086,Lisboa,Cascais,Cascais
907036160,Porto,Gondomar,Gondomar
907036162,Porto,Gondomar,Gondomar
907036163,Porto,Gondomar,Gondomar
877413894,Lisboa,Odivelas,Odivelas
915162630,Setúbal,Setúbal,Setúbal
575161874,Setúbal,Almada,Almada
877413910,Lisboa,Odivelas,Odivelas
877413911,Lisboa,Odivelas,Odivelas
867714587,Porto,Matosinhos,Matosinhos
867714588,Porto,Matosinhos,Matosinhos
1215579676,Lisboa,Lisboa,Lisboa
877413918,Lisboa,Odivelas,Odivelas
576734756,Setúbal,Palmela,Palmela
576734758,Setúbal,Palmela,Palmela
576734759,Setúbal,Palmela,Palmela
867714600,Porto,Matosinhos,Matosinhos
576734761,Setúbal,Palmela,Palmela
576734762,Setúbal,Palmela,Palmela
867714602,Porto,Matosinhos,Matosinhos
575161900,Setúbal,Almada,Almada
576734766,Setúbal,Palmela,Palmela
576734768,Setúbal,Palmela,Palmela
916211257,Setúbal,Almada,Almada
746341946,Lisboa,Lisboa,Lisboa
916211259,Setúbal,Almada,Almada
916211265,Setúbal,Almada,Almada
575161921,Setúbal,Almada,Almada
915162705,Setúbal,Palmela,Palmela
575161966,Setúbal,Almada,Almada
575161971,Setúbal,Almada,Almada
575161975,Setúbal,Almada,Almada
575161976,Setúbal,Almada,Almada
1171277433,Porto,Porto,Porto
1171277434,Porto,Porto,Porto
575161979,Setúbal,Almada,Almada
746342015,Lisboa,Lisboa,Lisboa
575161985,Setúbal,Almada,Almada
575161986,Setúbal,Almada,Almada
575161987,Setúbal,Almada,Almada
575162000,Setúbal,Almada,Almada
575162002,Setúbal,Almada,Almada
575162005,Setúbal,Almada,Almada
916211350,Setúbal,Moita,Moita
913065621,Porto,Maia,Maia
913065624,Porto,Maia,Maia
916211356,Setúbal,Moita,Moita
916211357,Setúbal,Moita,Moita
916211358,Setúbal,Moita,Moita
575162016,Setúbal,Almada,Almada
707544736,Lisboa,Loures,Loures
707544737,Lisboa,Loures,Loures
575162022,Setúbal,Almada,Almada
879773353,Lisboa,Oeiras,Oeiras
575162026,Setúbal,Almada,Almada
879773354,Lisboa,Oeiras,Oeiras
879773355,Lisboa,Oeiras,Oeiras
879773356,Lisboa,Oeiras,Oeiras
879773357,Lisboa,Oeiras,Oeiras
879773358,Lisboa,Oeiras,Oeiras
1212696234,Lisboa,Lisboa,Lisboa
1212696235,Lisboa,Lisboa,Lisboa
575162035,Setúbal,Almada,Almada
879773363,Lisboa,Oeiras,Oeiras
879773364,Lisboa,Oeiras,Oeiras
575162039,Setúbal,Almada,Almada
575162041,Setúbal,Almada,Almada
575162042,Setúbal,Almada,Almada
879773372,Lisboa,Oeiras,Oeiras
575162046,Setúbal,Almada,Almada
575162050,Setúbal,Almada,Almada
575162056,Setúbal,Almada,Almada
575162076,Setúbal,Almada,Almada
575162083,Setúbal,Almada,Almada
575162085,Setúbal,Almada,Almada
915162853,Setúbal,Setúbal,Setúbal
1168656103,Porto,Gondomar,Gondomar
1168656104,Porto,Gondomar,Gondomar
1168656105,Porto,Gondomar,Gondomar
915162858,Setúbal,Palmela,Palmela
915162862,Setúbal,Palmela,Palmela
915162863,Setúbal,Palmela,Palmela
575162102,Setúbal,Almada,Almada
915162873,Setúbal,Palmela,Palmela
575162118,Setúbal,Almada,Almada
575162123,Setúbal,Almada,Almada
1166034708,Porto,Valongo,Valongo
575162137,Setúbal,Almada,Almada
587745060,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745061,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745062,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745063,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745064,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745067,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745069,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877414204,Lisboa,Odivelas,Odivelas
877414205,Lisboa,Odivelas,Odivelas
877414206,Lisboa,Odivelas,Odivelas
877414207,Lisboa,Odivelas,Odivelas
877414209,Lisboa,Odivelas,Odivelas
877414214,Lisboa,Odivelas,Odivelas
877414215,Lisboa,Odivelas,Odivelas
877414217,Lisboa,Lisboa,Lisboa
877414250,Lisboa,Odivelas,Odivelas
877414251,Lisboa,Odivelas,Odivelas
877414253,Lisboa,Odivelas,Odivelas
877414254,Lisboa,Odivelas,Odivelas
877414262,Lisboa,Odivelas,Odivelas
1219250052,Porto,Matosinhos,Matosinhos
877414277,Lisboa,Odivelas,Odivelas
877414278,Lisboa,Odivelas,Odivelas
1219250054,Porto,Matosinhos,Matosinhos
1219250056,Porto,Matosinhos,Matosinhos
877414281,Lisboa,Odivelas,Odivelas
1219250060,Porto,Matosinhos,Matosinhos
1219250064,Porto,Matosinhos,Matosinhos
1219250065,Porto,Matosinhos,Matosinhos
1219250067,Porto,Matosinhos,Matosinhos
1219250068,Porto,Matosinhos,Matosinhos
915163029,Setúbal,Setúbal,Setúbal
915163030,Setúbal,Setúbal,Setúbal
915163031,Setúbal,Setúbal,Setúbal
915163032,Setúbal,Setúbal,Setúbal
1219250069,Porto,Matosinhos,Matosinhos
1219250070,Porto,Matosinhos,Matosinhos
587745184,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587745185,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1159219108,Porto,Gondomar,Gondomar
1159219109,Porto,Gondomar,Gondomar
575162295,Setúbal,Almada,Almada
575162296,Setúbal,Almada,Almada
587745212,Porto,Vila do Conde,Vila do Conde
575162303,Setúbal,Almada,Almada
1145587653,Setúbal,Setúbal,Setúbal
575162310,Setúbal,Almada,Almada
811878344,Lisboa,Lisboa,Lisboa
811878345,Lisboa,Lisboa,Lisboa
575162315,Setúbal,Almada,Almada
575162321,Setúbal,Almada,Almada
575162331,Setúbal,Almada,Almada
575162332,Setúbal,Almada,Almada
575162343,Setúbal,Almada,Almada
575162344,Setúbal,Almada,Almada
575162345,Setúbal,Almada,Almada
811878381,Porto,Porto,Porto
575162350,Setúbal,Almada,Almada
587745269,Porto,Vila do Conde,Vila do Conde
812140539,Lisboa,Lisboa,Lisboa
587745276,Porto,Vila do Conde,Vila do Conde
812140540,Lisboa,Lisboa,Lisboa
1209288702,Lisboa,Lisboa,Lisboa
996952060,Lisboa,Loures,Loures
575162384,Setúbal,Almada,Almada
1004554256,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1169180697,Porto,Valongo,Valongo
1169180698,Porto,Valongo,Valongo
575162395,Setúbal,Almada,Almada
1169180700,Porto,Valongo,Valongo
575162398,Setúbal,Almada,Almada
575162403,Setúbal,Almada,Almada
575162404,Setúbal,Almada,Almada
575162407,Setúbal,Seixal,Seixal
575162415,Setúbal,Almada,Almada
575162417,Setúbal,Almada,Almada
575162418,Setúbal,Seixal,Seixal
575162419,Setúbal,Seixal,Seixal
849889363,Lisboa,Mafra,Mafra
1159219309,Porto,Gondomar,Gondomar
1159219310,Porto,Gondomar,Gondomar
915163247,Setúbal,Palmela,Palmela
575162480,Setúbal,Almada,Almada
915163248,Setúbal,Palmela,Palmela
915163249,Setúbal,Palmela,Palmela
587745392,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587745396,Porto,Vila Nova de Gaia,Vila Nova de Gaia
915163253,Setúbal,Palmela,Palmela
915163254,Setúbal,Palmela,Palmela
915163255,Setúbal,Palmela,Palmela
915163258,Setúbal,Palmela,Palmela
915163259,Setúbal,Alcochete,Alcochete
767314045,Lisboa,Oeiras,Oeiras
575162494,Setúbal,Almada,Almada
915163261,Setúbal,Alcochete,Alcochete
915163264,Setúbal,Alcochete,Alcochete
1171277953,Porto,Porto,Porto
1171277951,Porto,Porto,Porto
1171277952,Porto,Porto,Porto
575162503,Setúbal,Almada,Almada
575162507,Setúbal,Almada,Almada
575162533,Setúbal,Almada,Almada
1169180858,Porto,Valongo,Valongo
1169180859,Porto,Valongo,Valongo
1169180860,Porto,Valongo,Valongo
588007622,Setúbal,Seixal,Seixal
575162571,Setúbal,Almada,Almada
575162576,Setúbal,Almada,Almada
575162585,Setúbal,Almada,Almada
575162589,Setúbal,Almada,Almada
769149151,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1159219425,Porto,Gondomar,Gondomar
1159219427,Porto,Gondomar,Gondomar
769149156,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1159219428,Porto,Gondomar,Gondomar
769149160,Porto,Vila Nova de Gaia,Vila Nova de Gaia
575162603,Setúbal,Almada,Almada
575162604,Setúbal,Almada,Almada
1074266566,Setúbal,Barreiro,Barreiro
575162606,Setúbal,Almada,Almada
915163376,Setúbal,Setúbal,Setúbal
915163377,Setúbal,Setúbal,Setúbal
1074266568,Setúbal,Barreiro,Barreiro
575162623,Setúbal,Almada,Almada
849889535,Lisboa,Mafra,Mafra
849889537,Lisboa,Mafra,Mafra
1074266570,Setúbal,Barreiro,Barreiro
1074266572,Setúbal,Barreiro,Barreiro
851724578,Setúbal,Setúbal,Setúbal
1074266577,Setúbal,Barreiro,Barreiro
1202388238,Lisboa,Lisboa,Lisboa
1074266581,Setúbal,Barreiro,Barreiro
1202388240,Lisboa,Lisboa,Lisboa
575162696,Setúbal,Almada,Almada
912804168,Lisboa,Loures,Loures
912804169,Lisboa,Lisboa,Lisboa
575162711,Setúbal,Almada,Almada
1162627463,Setúbal,Seixal,Seixal
806635935,Lisboa,Oeiras,Oeiras
1175996840,Lisboa,Lisboa,Lisboa
1175996841,Lisboa,Lisboa,Lisboa
1175996843,Lisboa,Lisboa,Lisboa
1160268219,Lisboa,Lisboa,Lisboa
1160268220,Lisboa,Lisboa,Lisboa
739527109,Porto,Matosinhos,Matosinhos
739527111,Porto,Matosinhos,Matosinhos
739527112,Porto,Matosinhos,Matosinhos
739527113,Porto,Matosinhos,Matosinhos
739527116,Porto,Matosinhos,Matosinhos
739527117,Porto,Matosinhos,Matosinhos
739527118,Porto,Matosinhos,Matosinhos
739527119,Porto,Matosinhos,Matosinhos
936397289,Porto,Porto,Porto
936397290,Porto,Porto,Porto
806636029,Porto,Maia,Maia
806636031,Porto,Maia,Maia
806636032,Porto,Maia,Maia
1162103305,Lisboa,Cascais,Cascais
1162103306,Lisboa,Cascais,Cascais
1162103307,Lisboa,Cascais,Cascais
747391500,Porto,Porto,Porto
747391501,Porto,Porto,Porto
747391502,Porto,Porto,Porto
999049740,Lisboa,Lisboa,Lisboa
1162103308,Lisboa,Cascais,Cascais
1162103310,Lisboa,Cascais,Cascais
999049738,Lisboa,Lisboa,Lisboa
999049739,Lisboa,Lisboa,Lisboa
747391499,Porto,Porto,Porto
976505367,Lisboa,Sintra,Sintra
806636057,Porto,Maia,Maia
806636058,Porto,Maia,Maia
747391514,Porto,Porto,Porto
901127841,Lisboa,Lisboa,Lisboa
806636061,Porto,Maia,Maia
747391515,Porto,Porto,Porto
806636064,Porto,Maia,Maia
901127842,Lisboa,Lisboa,Lisboa
901127844,Lisboa,Lisboa,Lisboa
901127845,Lisboa,Lisboa,Lisboa
901127846,Lisboa,Lisboa,Lisboa
901127847,Lisboa,Lisboa,Lisboa
1172589133,Porto,Porto,Porto
1172589135,Porto,Porto,Porto
913066588,Lisboa,Loures,Loures
913066589,Lisboa,Loures,Loures
913066590,Lisboa,Loures,Loures
913066592,Lisboa,Loures,Loures
913066593,Lisboa,Loures,Loures
913066594,Lisboa,Loures,Loures
913066595,Lisboa,Loures,Loures
913066597,Lisboa,Loures,Loures
913066598,Lisboa,Loures,Loures
913066599,Lisboa,Loures,Loures
913066600,Lisboa,Loures,Loures
913066601,Lisboa,Loures,Loures
913066602,Lisboa,Loures,Loures
927484520,Porto,Vila Nova de Gaia,Vila Nova de Gaia
720128620,Lisboa,Lisboa,Lisboa
1067469414,Porto,Maia,Maia
720128629,Lisboa,Lisboa,Lisboa
720128633,Lisboa,Lisboa,Lisboa
720128634,Lisboa,Lisboa,Lisboa
720128646,Lisboa,Lisboa,Lisboa
720128660,Lisboa,Lisboa,Lisboa
720128662,Lisboa,Lisboa,Lisboa
720128665,Lisboa,Lisboa,Lisboa
720128668,Lisboa,Lisboa,Lisboa
907037340,Porto,Porto,Porto
907037342,Porto,Porto,Porto
1183337119,Lisboa,Oeiras,Oeiras
1183337123,Lisboa,Oeiras,Oeiras
1183337124,Lisboa,Oeiras,Oeiras
1183337125,Lisboa,Oeiras,Oeiras
1183337126,Lisboa,Oeiras,Oeiras
1183337131,Lisboa,Oeiras,Oeiras
1183337132,Lisboa,Oeiras,Oeiras
724585154,Porto,Gondomar,Gondomar
724585156,Porto,Gondomar,Gondomar
724585157,Porto,Gondomar,Gondomar
847792872,Lisboa,Lisboa,Lisboa
847792882,Lisboa,Lisboa,Lisboa
847792883,Lisboa,Lisboa,Lisboa
877415157,Lisboa,Odivelas,Odivelas
877415158,Lisboa,Odivelas,Odivelas
847792888,Lisboa,Lisboa,Lisboa
847792890,Lisboa,Lisboa,Lisboa
847792891,Lisboa,Lisboa,Lisboa
847792893,Lisboa,Lisboa,Lisboa
877415165,Lisboa,Odivelas,Odivelas
877415173,Lisboa,Odivelas,Odivelas
877415180,Lisboa,Odivelas,Odivelas
587746070,Aveiro,Espinho,Espinho
877415190,Lisboa,Lisboa,Lisboa
877415192,Lisboa,Odivelas,Odivelas
877415193,Lisboa,Odivelas,Odivelas
877415196,Lisboa,Odivelas,Odivelas
877415205,Lisboa,Odivelas,Odivelas
877415207,Lisboa,Odivelas,Odivelas
877415208,Lisboa,Odivelas,Odivelas
877415211,Lisboa,Lisboa,Lisboa
877415212,Lisboa,Odivelas,Odivelas
1200900909,Lisboa,Sintra,Sintra
1200900910,Lisboa,Sintra,Sintra
1200900911,Lisboa,Sintra,Sintra
587746094,Porto,Vila do Conde,Vila do Conde
587746095,Porto,Vila do Conde,Vila do Conde
587746096,Porto,Vila do Conde,Vila do Conde
587746097,Porto,Vila do Conde,Vila do Conde
587746099,Porto,Vila do Conde,Vila do Conde
587746100,Porto,Vila do Conde,Vila do Conde
587746101,Porto,Vila do Conde,Vila do Conde
587746103,Porto,Vila do Conde,Vila do Conde
587746104,Porto,Vila do Conde,Vila do Conde
587746106,Porto,Vila do Conde,Vila do Conde
587746107,Porto,Vila do Conde,Vila do Conde
587746109,Porto,Vila do Conde,Vila do Conde
587746111,Porto,Vila do Conde,Vila do Conde
587746113,Porto,Vila do Conde,Vila do Conde
576736066,Setúbal,Palmela,Palmela
587746114,Porto,Vila do Conde,Vila do Conde
576736068,Setúbal,Palmela,Palmela
587746115,Porto,Vila do Conde,Vila do Conde
587746119,Porto,Vila do Conde,Vila do Conde
1200900939,Lisboa,Sintra,Sintra
576736076,Setúbal,Palmela,Palmela
1200900940,Lisboa,Sintra,Sintra
576736078,Setúbal,Palmela,Palmela
1200900941,Lisboa,Sintra,Sintra
576736080,Setúbal,Palmela,Palmela
1200900942,Lisboa,Sintra,Sintra
1200900943,Lisboa,Cascais,Cascais
1200900944,Lisboa,Cascais,Cascais
1219947110,Lisboa,Oeiras,Oeiras
1219947111,Lisboa,Oeiras,Oeiras
587746174,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1166035843,Porto,Maia,Maia
1168657289,Porto,Valongo,Valongo
859327385,Porto,Gondomar,Gondomar
859327392,Porto,Gondomar,Gondomar
587746211,Lisboa,Vila Franca de Xira,Vila Franca de Xira
859327396,Porto,Gondomar,Gondomar
871648172,Porto,Gondomar,Gondomar
859327406,Porto,Gondomar,Gondomar
859327407,Porto,Gondomar,Gondomar
859327409,Porto,Gondomar,Gondomar
859327410,Porto,Gondomar,Gondomar
915164083,Setúbal,Setúbal,Setúbal
915164084,Setúbal,Setúbal,Setúbal
575163322,Setúbal,Almada,Almada
575163323,Setúbal,Almada,Almada
926174141,Lisboa,Cascais,Cascais
926174142,Lisboa,Cascais,Cascais
575163327,Setúbal,Almada,Almada
575163329,Setúbal,Almada,Almada
877415371,Lisboa,Oeiras,Oeiras
576736234,Setúbal,Palmela,Palmela
941116419,Lisboa,Sintra,Sintra
941116420,Lisboa,Sintra,Sintra
576736283,Setúbal,Palmela,Palmela
576736288,Setúbal,Palmela,Palmela
1166036000,Porto,Valongo,Valongo
1166036001,Porto,Maia,Maia
1166036002,Porto,Valongo,Valongo
1166036003,Porto,Valongo,Valongo
772033573,Lisboa,Lisboa,Lisboa
1160289041,Porto,Gondomar,Gondomar
576736316,Setúbal,Palmela,Palmela
587746364,Porto,Vila do Conde,Vila do Conde
587746365,Porto,Vila do Conde,Vila do Conde
576736319,Setúbal,Palmela,Palmela
587746366,Porto,Vila do Conde,Vila do Conde
913329227,Porto,Gondomar,Gondomar
913329228,Porto,Gondomar,Gondomar
913329229,Porto,Gondomar,Gondomar
913329230,Porto,Porto,Porto
913329231,Porto,Porto,Porto
913329232,Porto,Porto,Porto
913329233,Porto,Gondomar,Gondomar
873221213,Porto,Santo Tirso,Santo Tirso
842288234,Lisboa,Lisboa,Lisboa
907299947,Porto,Vila Nova de Gaia,Vila Nova de Gaia
907299948,Porto,Vila Nova de Gaia,Vila Nova de Gaia
842288237,Lisboa,Lisboa,Lisboa
912804985,Aveiro,Santa Maria da Feira,Santa Maria da Feira
815811706,Lisboa,Odivelas,Odivelas
815811710,Lisboa,Loures,Loures
815811718,Lisboa,Loures,Loures
815811723,Lisboa,Loures,Loures
1163152525,Porto,Maia,Maia
1163152526,Porto,Maia,Maia
815811727,Lisboa,Loures,Loures
815811728,Lisboa,Loures,Loures
815811729,Lisboa,Loures,Loures
815811731,Lisboa,Loures,Loures
815811733,Lisboa,Loures,Loures
815811735,Lisboa,Loures,Loures
587746456,Porto,Vila do Conde,Vila do Conde
815811736,Lisboa,Loures,Loures
587746458,Porto,Vila do Conde,Vila do Conde
815811737,Lisboa,Loures,Loures
815811738,Lisboa,Loures,Loures
815811740,Lisboa,Loures,Loures
815811741,Lisboa,Loures,Loures
815811745,Lisboa,Loures,Loures
576736423,Setúbal,Palmela,Palmela
815811756,Lisboa,Loures,Loures
815811757,Lisboa,Loures,Loures
815811758,Lisboa,Loures,Loures
815811760,Lisboa,Odivelas,Odivelas
815811761,Lisboa,Odivelas,Odivelas
815811762,Lisboa,Odivelas,Odivelas
587746483,Porto,Vila do Conde,Vila do Conde
806636723,Lisboa,Oeiras,Oeiras
587746485,Porto,Vila do Conde,Vila do Conde
815811764,Lisboa,Odivelas,Odivelas
815811770,Lisboa,Loures,Loures
575163583,Setúbal,Almada,Almada
1166036161,Porto,Valongo,Valongo
1166036162,Porto,Valongo,Valongo
575163594,Setúbal,Almada,Almada
575163599,Setúbal,Almada,Almada
575163600,Setúbal,Almada,Almada
962612439,Setúbal,Barreiro,Barreiro
962612440,Setúbal,Barreiro,Barreiro
575163609,Setúbal,Almada,Almada
575163610,Setúbal,Almada,Almada
806636763,Porto,Vila Nova de Gaia,Vila Nova de Gaia
962612441,Setúbal,Barreiro,Barreiro
962612443,Setúbal,Barreiro,Barreiro
962612446,Setúbal,Barreiro,Barreiro
962612448,Setúbal,Barreiro,Barreiro
962612449,Setúbal,Barreiro,Barreiro
962612451,Setúbal,Barreiro,Barreiro
575163627,Setúbal,Almada,Almada
746343675,Lisboa,Lisboa,Lisboa
877415675,Lisboa,Mafra,Mafra
877415677,Lisboa,Mafra,Mafra
877415678,Lisboa,Mafra,Mafra
877415681,Lisboa,Mafra,Mafra
877415688,Lisboa,Mafra,Mafra
877415689,Lisboa,Mafra,Mafra
877415690,Lisboa,Mafra,Mafra
812141842,Porto,Porto,Porto
812141843,Porto,Porto,Porto
812141844,Porto,Porto,Porto
812141845,Porto,Porto,Porto
877415698,Lisboa,Mafra,Mafra
877415700,Lisboa,Mafra,Mafra
877415702,Lisboa,Mafra,Mafra
877415706,Lisboa,Mafra,Mafra
877415707,Lisboa,Mafra,Mafra
877415708,Lisboa,Mafra,Mafra
874920107,Setúbal,Palmela,Palmela
