,linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
5556,537280335,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280288,0.0141994009035297,84,10.13479323438444,Rato,5.20448818023482,belem,1.3864462509168938,670,1.3747278217154661,Lisboa
5557,537280351,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,77.05142,537280351,0.0,84,11.024000525800297,Rato,4.388651239092439,belem,0.7934429385729539,670,2.2416915976820424,Lisboa
5558,537280352,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,543108667,0.1897183360286007,84,8.900610585905202,Colégio Militar,6.339195285489807,alges,0.6829293375718651,672,0.18222361034193457,Lisboa
5559,537280361,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537280361,0.0,84,11.819927826981967,Rato,3.6636719161767455,belem,0.9519857729654816,670,3.0300255735221113,Lisboa
5560,537280361,R1 - AM Lisboa,Setúbal,Seixal,181.380169,537280361,0.0,84,11.819927826981967,Rato,3.6636719161767455,belem,0.9519857729654816,670,3.0300255735221113,Lisboa
5561,537280375,R1 - AM Lisboa,Lisboa,Oeiras,266.716454,901458154,0.006800439809335727,84,12.631649797355749,Rato,2.995814843114226,belem,1.5677216585127156,1032,3.6757205338080046,Lisboa
5562,537280376,R1 - AM Lisboa,Lisboa,Oeiras,355.621939,901458154,0.0871424881274164,84,12.54203041223404,Rato,3.0696492825160604,belem,1.4870824195770032,1032,3.6096270937726063,Lisboa
5563,537280377,R1 - AM Lisboa,Lisboa,Oeiras,617.409724,1202209706,0.17026663803468578,84,12.436309902640838,Rato,3.171379757364128,belem,1.3811306916217885,1032,3.544279436126544,Lisboa
5564,537280378,R1 - AM Lisboa,Lisboa,Oeiras,520.732124,537280196,0.14330514252203513,84,12.393563559306084,Rato,3.1870985690338296,belem,1.3628876498176874,1032,3.4967357821082046,Lisboa
5565,537280400,R1 - AM Lisboa,Lisboa,Oeiras,342.921155,537280196,0.1971716336588206,84,12.423249263832426,Rato,3.1994240079990584,belem,1.3540447256948915,1032,3.5492549061012015,Lisboa
5566,537280402,R1 - AM Lisboa,Lisboa,Oeiras,704.388341,1202209706,0.12427343339984324,84,12.50908077725366,Rato,3.11157118256746,belem,1.4449104218020448,1032,3.597331716552006,Lisboa
5567,537280402,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,1202209706,0.12427343339984324,84,12.50908077725366,Rato,3.11157118256746,belem,1.4449104218020448,1032,3.597331716552006,Lisboa
5568,537280404,R1 - AM Lisboa,Lisboa,Lisboa,163.242152,537284927,0.07589808536391457,84,13.522735344750142,Cais do Sodré,2.1825656685369643,santos,1.438325196184015,1032,4.420301258464076,Lisboa
5569,537280405,R1 - AM Lisboa,Lisboa,Amadora,105.070118,537285981,0.11311111893682647,84,9.418350055319346,Rato,5.903023355820132,alges,1.014433013540639,672,0.6946996737174508,Lisboa
5570,537280410,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280297,0.056040127109829,84,10.0959567634033,Rato,5.263870941418292,belem,1.4015303653485731,670,1.347850831299397,Lisboa
5571,537280411,R1 - AM Lisboa,Lisboa,Lisboa,288.942825,537280411,0.0,84,10.988974982264114,Rato,4.4424827744949384,belem,0.7716564941574341,670,2.2106775966830385,Lisboa
5572,537280417,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,901458154,0.12945002690522864,84,12.547496007366785,Rato,3.124427917177956,belem,1.4423213603541931,1032,3.660550266306179,Lisboa
5573,537280419,R1 - AM Lisboa,Lisboa,Oeiras,182.121538,901465642,0.05310286306296921,84,11.52041114790172,Rato,3.9598142064840554,belem,0.7607680843760893,670,2.734376898725386,Lisboa
5574,537280423,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280287,0.171374045141711,84,9.85540510589365,Rato,5.489484616572393,alges,1.4132315009378311,670,1.1254783032053786,Lisboa
5575,537280425,R1 - AM Lisboa,Lisboa,Oeiras,282.881088,901458154,0.1375758428696242,84,12.535071094913786,Rato,3.1332019722512787,belem,1.4320896108706065,1032,3.6505062613318664,Lisboa
5576,537280426,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,901458154,0.1848186022855207,84,12.47243890701348,Rato,3.1763873861148944,belem,1.3822693109081303,1032,3.5989490883220165,Lisboa
5577,537280426,R1 - AM Lisboa,Lisboa,Oeiras,510.412738,901458154,0.1848186022855207,84,12.47243890701348,Rato,3.1763873861148944,belem,1.3822693109081303,1032,3.5989490883220165,Lisboa
5578,537280436,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,811111556,0.12428496815332815,84,10.733884537858948,Rato,4.702658290519394,belem,0.8706825049045485,670,1.9677490348107545,Lisboa
5579,537280437,R1 - AM Lisboa,Lisboa,Mafra,128.419033,811111556,0.09995295685975593,84,10.756186217690868,Rato,4.675635037583522,belem,0.8642164012136242,670,1.987699497447581,Lisboa
5580,537280439,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280439,0.0,84,11.634401777598477,Rato,3.865368647511713,belem,0.7956430596970566,670,2.8478899045797035,Lisboa
5581,537280465,R1 - AM Lisboa,Lisboa,Oeiras,282.881088,811112257,0.08967136314757615,84,12.613058622729067,Rato,3.0935470864902945,belem,1.4854833716088491,1032,3.7252699701371332,Lisboa
5582,537280466,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,812235336,0.2642777391294923,84,8.987036915138399,Rato,6.345041471381732,alges,0.6220320757049732,658,0.2560249596467597,Lisboa
5583,537280470,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280470,7.073240659849489e-13,84,10.860922236537993,Rato,4.601301428932454,belem,0.774243722154391,670,2.0944481275410567,Lisboa
5584,537280475,R1 - AM Lisboa,Lisboa,Oeiras,282.881088,901328841,0.02195824601887761,84,12.688111640531918,Cais do Sodré,3.0392977494309417,belem,1.5394632139524254,1032,3.7969623034252216,Lisboa
5585,537280486,R1 - AM Lisboa,Lisboa,Oeiras,228.498796,910634412,0.04580999639807695,84,9.390617088274896,Rato,5.966143358759661,alges,0.9432380732411156,658,0.6419447880997979,Lisboa
5586,537280486,R1 - AM Lisboa,Lisboa,Amadora,105.070118,910634412,0.04580999639807695,84,9.390617088274896,Rato,5.966143358759661,alges,0.9432380732411156,658,0.6419447880997979,Lisboa
5587,537280486,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,233.203075,910634412,0.04580999639807695,84,9.390617088274896,Rato,5.966143358759661,alges,0.9432380732411156,658,0.6419447880997979,Lisboa
5588,537280491,R1 - AM Lisboa,Lisboa,Oeiras,185.21976,901121385,0.09203683588941694,84,9.685643277282386,Rato,5.647339355121898,alges,1.2574109734445955,658,0.9619337596927201,Lisboa
5589,537280491,R1 - AM Lisboa,Lisboa,Sintra,96.314275,901121385,0.09203683588941694,84,9.685643277282386,Rato,5.647339355121898,alges,1.2574109734445955,658,0.9619337596927201,Lisboa
5590,537280491,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,901121385,0.09203683588941694,84,9.685643277282386,Rato,5.647339355121898,alges,1.2574109734445955,658,0.9619337596927201,Lisboa
5591,537280492,R1 - AM Lisboa,Lisboa,Amadora,165.110186,537280511,0.10049567613766427,84,10.759946202569363,Rato,4.693808670432738,belem,0.8360466001170022,670,1.9968853844113195,Lisboa
5592,537280511,R1 - AM Lisboa,Lisboa,Lisboa,128.419033,537280511,0.0,84,10.857070780102713,Rato,4.628786756510741,belem,0.7468269801508467,670,2.0968074849988545,Lisboa
5593,537280531,R1 - AM Lisboa,Lisboa,Oeiras,187.625211,901118534,0.10398024354751048,84,9.253741031463397,Rato,6.109236482307491,alges,0.8057871108853352,658,0.49667428534227237,Lisboa
5594,537280534,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280534,0.0,84,11.722579664946927,Rato,3.8465954845678687,belem,0.7560009617906991,670,2.9405586423841674,Lisboa
5595,537280553,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,901118533,0.11050443570865527,84,9.12396116771678,Rato,6.27299586792125,alges,0.6404232140713404,658,0.34458264503089714,Lisboa
5596,537280554,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,901118533,0.16247124150085024,84,9.077759260334751,Rato,6.300334369908705,alges,0.624298292471741,658,0.3054830307009092,Lisboa
5597,537280561,R1 - AM Lisboa,Lisboa,Oeiras,96.314275,851595093,0.06558702822662699,84,10.22219551121597,Rato,5.2484072909514135,belem,1.2259462372253225,658,1.4567145250782978,Lisboa
5598,537280575,R1 - AM Lisboa,Lisboa,Oeiras,374.750088,537280575,7.206607387028405e-13,84,10.547789297573976,Rato,4.9386552336265455,belem,0.9463245932012928,658,1.7895487660580116,Lisboa
5599,537280575,R1 - AM Lisboa,Lisboa,Sintra,96.314275,537280575,7.206607387028405e-13,84,10.547789297573976,Rato,4.9386552336265455,belem,0.9463245932012928,658,1.7895487660580116,Lisboa
5600,537280577,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537284945,0.024101788017641103,84,12.677783824583695,Cais do Sodré,3.0804711139068743,belem,1.4776055130891934,1032,3.847621838850993,Lisboa
5601,537280600,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,537284945,0.040354533397325136,84,12.667045998038088,Cais do Sodré,3.102827426240723,belem,1.4502232839629012,1032,3.860422135255615,Lisboa
5602,537280602,R1 - AM Lisboa,Lisboa,Oeiras,211.891405,851595110,0.03506742166283583,84,10.26963295120314,Rato,5.214250611106018,belem,1.1777695026279087,658,1.5022550918820914,Lisboa
5603,537280617,R1 - AM Lisboa,Setúbal,Seixal,181.380169,537280617,0.0,84,11.880418223502911,Rato,3.7292932731309048,belem,0.8354954244011449,670,3.0982674703881745,Lisboa
5604,537280619,R1 - AM Lisboa,Lisboa,Lisboa,128.419033,1213365605,0.3361108409353642,84,13.680739148765426,Cais do Sodré,2.1118558727941488,santos,1.4030941715134204,1032,4.662253459059156,Lisboa
5605,537280620,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,897787179,0.10549807136737946,84,9.037307124962801,Rato,6.3833012603919626,alges,0.5291174594892137,658,0.2519732582011379,Lisboa
5606,537280623,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280623,7.073240659849489e-13,84,10.561517277056916,Rato,4.948553662228441,belem,0.9183428476539932,658,1.7976188294694768,Lisboa
5607,537280631,R1 - AM Lisboa,Setúbal,Seixal,181.380169,537280631,1.380037032607329e-13,84,11.93177552603611,Rato,3.7863032287303,belem,0.7632329346981417,670,3.1606672248377126,Lisboa
5608,537280632,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280632,0.0,84,11.840521896553,Rato,3.8240833701595234,belem,0.7338950917954462,670,3.065991290474822,Lisboa
5609,537280636,R1 - AM Lisboa,Lisboa,Oeiras,571.43421,537280636,7.073240659849489e-13,84,9.767005857415947,Rato,5.720258671727345,alges,1.205324414784284,658,0.9848183817143374,Lisboa
5610,537280655,R1 - AM Lisboa,Lisboa,Sintra,27.548637,910634412,0.16026553331702031,84,9.46804104765672,Rato,5.9982325193610375,alges,0.9107205104028802,658,0.6833346572180551,Lisboa
5611,537280657,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,537284947,0.0811752431797775,84,12.692636811330747,Cais do Sodré,3.0933195137070952,belem,1.453450050960967,1032,3.906099457057046,Lisboa
5612,537280664,R1 - AM Lisboa,Lisboa,Sintra,27.548637,537280769,0.15483430180228672,84,9.484540341792512,Rato,6.012059583605598,alges,0.9052391726444275,1031,0.6898106299715425,Lisboa
5613,537280673,R1 - AM Lisboa,Lisboa,Cascais,194.745024,537280712,0.08548678697855873,84,12.688104152939065,Cais do Sodré,3.11357602107738,belem,1.4299572823211024,670,3.9093545563359293,Lisboa
5614,537280673,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280712,0.08548678697855873,84,12.688104152939065,Cais do Sodré,3.11357602107738,belem,1.4299572823211024,670,3.9093545563359293,Lisboa
5615,537280673,R1 - AM Lisboa,Lisboa,Lisboa,759.777869,537280712,0.08548678697855873,84,12.688104152939065,Cais do Sodré,3.11357602107738,belem,1.4299572823211024,670,3.9093545563359293,Lisboa
5616,537280679,R1 - AM Lisboa,Lisboa,Sintra,27.548637,901118534,0.16240239267502288,84,9.416428358940603,Rato,6.062288142665974,alges,0.8477848179663284,1031,0.6293403818005159,Lisboa
5617,537280682,R1 - AM Lisboa,Lisboa,Lisboa,90.690085,747068829,0.3777538053756436,84,13.534765214319394,Cais do Sodré,2.2903071788448033,santos,1.5851872601084904,1032,4.584509931999546,Lisboa
5618,537280684,R1 - AM Lisboa,Lisboa,Sintra,96.314275,901321278,0.13040788487686167,84,13.192314817076928,Cais do Sodré,2.59644322208698,santos,1.868852137243585,1032,4.278527386970536,Lisboa
5619,537280696,R1 - AM Lisboa,Lisboa,Oeiras,23.842925,537280712,0.03293270658021896,84,12.640614124874402,Cais do Sodré,3.16725114334714,belem,1.3759757961824006,670,3.863757091923537,Lisboa
5620,537280696,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537280712,0.03293270658021896,84,12.640614124874402,Cais do Sodré,3.16725114334714,belem,1.3759757961824006,670,3.863757091923537,Lisboa
5621,537280702,R1 - AM Lisboa,Lisboa,Oeiras,552.055913,537280733,0.0588902940439512,84,8.974601629780677,Rato,6.494985767816641,alges,0.409460666995725,1031,0.18345019532890866,Lisboa
5622,537280707,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280758,0.08539703707657195,84,12.723968663095887,Cais do Sodré,3.0831476412940817,belem,1.4593004398345149,670,3.9456704157676006,Lisboa
5623,537280707,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537280758,0.08539703707657195,84,12.723968663095887,Cais do Sodré,3.0831476412940817,belem,1.4593004398345149,670,3.9456704157676006,Lisboa
5624,537280713,R1 - AM Lisboa,Lisboa,Lisboa,912.046151,537280713,0.0,84,12.514635666121313,Cais do Sodré,3.2962521231312785,belem,1.2484016418471224,670,3.7405696352818456,Lisboa
5625,537280713,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,537280713,0.0,84,12.514635666121313,Cais do Sodré,3.2962521231312785,belem,1.2484016418471224,670,3.7405696352818456,Lisboa
5626,537280717,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,1202255124,0.04822578642399193,84,12.324036154374292,Cais do Sodré,3.4825968228008284,belem,1.0687254061238087,670,3.552637139797473,Lisboa
5627,537280718,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,806649892,0.04548493490740281,10174,12.287432526178758,Cais do Sodré,3.526263847866081,belem,1.0233092971140905,670,3.5201498909495976,Lisboa
5628,537280728,R1 - AM Lisboa,Lisboa,Oeiras,154.10284,537280728,1.3800459978975907e-13,84,9.69413541805177,Rato,5.815523737423729,alges,1.1151533251870716,1031,0.9021275416904148,Lisboa
5629,537280737,R1 - AM Lisboa,Lisboa,Oeiras,35.764387,537280862,0.20033637422781844,84,9.368739799042805,Rato,6.162476393618874,alges,0.7621839867062891,1031,0.552874030995463,Lisboa
5630,537280744,R1 - AM Lisboa,Lisboa,Oeiras,35.764387,901118533,0.20295693202485326,10174,9.342949357508447,Rato,6.191848431881371,alges,0.7345546814317592,1031,0.5269275621023624,Lisboa
5631,537280745,R1 - AM Lisboa,Lisboa,Amadora,77.05142,901118533,0.14972959342811545,84,9.297756897859859,Rato,6.213705199531316,alges,0.7008572578617465,1031,0.4871237421598392,Lisboa
5632,537280768,R1 - AM Lisboa,Lisboa,Oeiras,297.698668,811175577,0.0653308559691247,10174,9.032837064017043,Rato,6.494055784949786,alges,0.42295486887295264,1031,0.22476946983754714,Lisboa
5633,537280769,R1 - AM Lisboa,Lisboa,Oeiras,154.10284,537280769,1.3800630425050367e-13,10174,9.609864300680947,Rato,5.941639070331442,alges,1.009411996597373,1031,0.8046390910347773,Lisboa
5634,537280775,R1 - AM Lisboa,Lisboa,Oeiras,105.070118,811175577,0.06150558413749613,10174,9.031723720145827,Rato,6.495805441454982,alges,0.4224758424758096,1031,0.22598861038440585,Lisboa
5635,537280780,R1 - AM Lisboa,Lisboa,Sintra,21.704987,537280862,0.13570787757298414,10174,9.394505444343876,Rato,6.149582234447664,alges,0.7931143717312349,1031,0.591499212365682,Lisboa
5636,537280784,R1 - AM Lisboa,Lisboa,Amadora,82.555093,537284932,0.0372398703998909,10174,12.539814990742256,Cais do Sodré,3.2833698291570275,belem,1.2597588536868756,1031,3.800517095581912,Lisboa
5637,537280784,R1 - AM Lisboa,Lisboa,Lisboa,96.314275,537284932,0.0372398703998909,10174,12.539814990742256,Cais do Sodré,3.2833698291570275,belem,1.2597588536868756,1031,3.800517095581912,Lisboa
5638,537280785,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,575175627,0.11319046560764975,10174,12.772935935387116,Cais do Sodré,3.0575933325852422,belem,1.4920445520549466,1031,4.0401114194293815,Lisboa
5639,537280786,R1 - AM Lisboa,Lisboa,Sintra,96.314275,575175627,0.11319046560764975,10174,12.772935935387116,Cais do Sodré,3.0575933325852422,belem,1.4920445520549466,1031,4.0401114194293815,Lisboa
5640,537280818,R1 - AM Lisboa,Lisboa,Oeiras,154.10284,537280818,0.0,10174,9.532686807798576,Rato,6.026798278541593,alges,0.9425522044412684,1031,0.7457529891113792,Lisboa
5641,537280826,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,811111560,0.035588232610882516,10174,10.774969120477776,Rato,4.903477130629613,belem,0.5840696887778262,1031,2.020618541710492,Lisboa
5642,537280833,R1 - AM Lisboa,Lisboa,Odivelas,105.070118,811111560,0.05468629220081209,10174,10.790889592032855,Rato,4.891947186494447,belem,0.5649809154866843,1031,2.038699672739052,Lisboa
5643,537280839,R1 - AM Lisboa,Lisboa,Lisboa,168.260502,1201872379,0.04395307443185868,10174,8.876244959272501,Rato,6.6542492854698345,alges,0.27801691714678994,456,0.11365536968858515,Lisboa
5644,537280839,R1 - AM Lisboa,Lisboa,Oeiras,88.905485,1201872379,0.04395307443185868,10174,8.876244959272501,Rato,6.6542492854698345,alges,0.27801691714678994,456,0.11365536968858515,Lisboa
5645,537280841,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280818,0.04869599174797325,10174,9.508343025661382,Rato,6.059000433970281,alges,0.9286988054000382,1031,0.7385608267027137,Lisboa
5646,537280851,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280818,0.07134731172449166,10174,9.530090949902496,Rato,6.0437352184599655,alges,0.9573650694733472,1031,0.7701885906038339,Lisboa
5647,537280853,R1 - AM Lisboa,Lisboa,Oeiras,364.243077,811629566,0.04135965517382107,10174,11.516258410358972,Rato,4.278439660956949,belem,0.27173730894679843,1031,2.7791352834120353,Lisboa
5648,537280855,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,537280855,0.0,10174,11.695347694477832,Cais do Sodré,4.122171810084343,belem,0.423513451588059,1031,2.9649622866046004,Lisboa
5649,537280855,R1 - AM Lisboa,Lisboa,Sintra,640.454783,537280855,0.0,10174,11.695347694477832,Cais do Sodré,4.122171810084343,belem,0.423513451588059,1031,2.9649622866046004,Lisboa
5650,537280855,R1 - AM Lisboa,Lisboa,Oeiras,282.968754,537280855,0.0,10174,11.695347694477832,Cais do Sodré,4.122171810084343,belem,0.423513451588059,1031,2.9649622866046004,Lisboa
5651,537280856,R1 - AM Lisboa,Lisboa,Oeiras,35.764387,851593612,0.2293684178268173,10174,10.134863971233314,Rato,5.481741295179554,belem,1.2132017347178172,1031,1.3743002982788775,Lisboa
5652,537280861,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280818,0.09613519137511634,10174,9.548769273578909,Rato,6.0305134856851685,alges,0.9818897265133928,1031,0.7969714138094102,Lisboa
5653,537280862,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280862,1.4146481319698977e-12,10174,9.456082417399287,Rato,6.111609573683432,alges,0.8801934986013029,1031,0.6938510862578056,Lisboa
5654,537280867,R1 - AM Lisboa,Lisboa,Odivelas,128.419033,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5655,537280867,R1 - AM Lisboa,Setúbal,Barreiro,397.641141,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5656,537280867,R1 - AM Lisboa,Lisboa,Oeiras,467.443792,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5657,537280867,R1 - AM Lisboa,Lisboa,Sintra,96.314275,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5658,537280867,R1 - AM Lisboa,Lisboa,Loures,108.828102,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5659,537280867,R1 - AM Lisboa,Lisboa,Lisboa,527.205996,537280867,0.0,10174,11.355265308109667,Rato,4.428499606431373,belem,0.1455166188393196,1031,2.62511236932614,Lisboa
5660,537280876,R1 - AM Lisboa,Lisboa,Oeiras,77.05142,537280818,0.12089983318507085,10174,9.568356673879476,Rato,6.0159743762197815,alges,1.0067022098936933,1031,0.8235539123439451,Lisboa
5661,537280877,R1 - AM Lisboa,Lisboa,Lisboa,82.555093,537280877,1.4146481319698977e-12,10174,10.719262727557817,Rato,4.9744570743919,belem,0.6086374394285038,1031,1.9816444977590228,Lisboa
