LOCATION,ACCIDENT_LOCATION,IMPACT_LOCATION,ENVIRONMENT_CONDITION,LIGHT,COLLISION_TYPE,DAY_OF_WEEK,MONTH,IS_WEEKEND,STREET,LANES,CATEGORY,SUBCATEGORY,PAVEMENT_WIDTH,ROW_WIDTH,SHOULDER,FLOW_DIRECTION,SURFACE_LAYER_TYPE,OFFICIAL_ROAD_CLASSIFICATION,SPEED_LIMIT_KM,TRUCK_ACCESS,BUS_ROUTE,SERVICE_YEAR,Shape__Length
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,May,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,June,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Saturday,October,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,September,1,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,October,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,April,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,August,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,May,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,600.509723582335
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,257.43824036321
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,618.364969409566
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,28.223807325122
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,188.85664793939492
STRASBURG RD,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,107.509835430289
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,504.3586337469751
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,7-7 MON-SUN,Y,1963.0,760.184033246033
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,246.602102004982
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,1999.0,143.434891781622
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,15.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,192.72674283060002
STRASBURG RD,01-Non intersection,02-Thru lane,03-Snow,07-Dark,MIDBLOCK,Friday,December,0,STRASBURG RD,4,ROAD,MAJOR,16.0,26.0,PAVED,TwoWay,PAVED,2,50,NO ACCESS,Y,2000.0,187.137067240735
